,number,values_0,values_1,datetime_start,datetime_complete,duration,params_lda1,params_psi_2,params_psi_3,params_rho,user_attrs_metrics,system_attrs_nsga2:generation,state
20,20,0.7475566203135139,0.33361604038373627,2024-05-20 00:04:45.428207,2024-05-20 00:04:47.060584,0 days 00:00:01.632377,0.10423170012159916,0.0068920647356928095,0.19914469611303443,0.0027828015340126055,"{'AUC_ROCs': [0.7432071809801067, 0.7515838206627681, 0.7478788592976667], 'S_relative_errors': [0.3471816289593345, 0.32816244038497006, 0.32550405180690417], 'X_relative_errors': [0.8295310042470597, 0.8265058227284733, 0.8213302592919571], 'Sparsity': [0.03273469387755102, 0.03371428571428572, 0.03434285714285714], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [14.233078149007252, 13.78130726194744, 14.009281737014936], 'dual_residual': [14.233078149007252, 13.78130726194744, 14.009281737014936], 'times': [1.406549436505884, 1.4083944554440677, 1.4096316783688962]}",0,COMPLETE
21,21,0.6255078037554883,0.899220570060097,2024-05-20 00:04:47.067707,2024-05-20 00:04:48.941916,0 days 00:00:01.874209,0.1614775701479069,37.64792285712662,0.11478403906879654,1.7256684404992786,"{'AUC_ROCs': [0.6271800942838781, 0.6274366471734893, 0.6219066698090974], 'S_relative_errors': [0.8985879958850412, 0.8971378116191465, 0.9019359026761032], 'X_relative_errors': [3.195145085561868, 3.4075593672180418, 3.2177100082159873], 'Sparsity': [0.017126530612244898, 0.017077551020408165, 0.016889795918367347], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.003905582165904913, 0.004284128995434111, 0.003773605550152337], 'dual_residual': [0.003905582165904913, 0.004284128995434111, 0.003773605550152337], 'times': [1.651739275548607, 1.6256930737290531, 1.634148031938821]}",0,COMPLETE
22,22,0.7025260828121992,0.42374185195402636,2024-05-20 00:04:48.958385,2024-05-20 00:04:50.636067,0 days 00:00:01.677682,0.038050656206789935,6.77614346926958,11.852197072200292,0.000862748647262493,"{'AUC_ROCs': [0.6961426491994178, 0.7066276803118908, 0.7048079189252887], 'S_relative_errors': [0.4395070054492907, 0.41812316393266746, 0.41359538648012095], 'X_relative_errors': [0.864522014624263, 0.868859878757216, 0.8525581854759426], 'Sparsity': [0.0264, 0.027689795918367347, 0.028375510204081633], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [16.761006472956424, 16.16412915361655, 16.435168138019957], 'dual_residual': [16.761006472956424, 16.16412915361655, 16.435168138019957], 'times': [1.388875238597393, 1.4072010572999716, 1.415952859679237]}",0,COMPLETE
23,23,0.5,1.0,2024-05-20 00:04:50.646576,2024-05-20 00:04:51.631596,0 days 00:00:00.985020,7.5731653891996045,69.01534168552449,0.045862693604115476,1.0229902592438715,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [1.0, 0.9999999999999998, 1.0], 'X_relative_errors': [3.555690681585218, 3.79819799952994, 3.567522230082631], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [1, 1, 1], 'iterations': [63, 63, 63], 'primal_residual': [0.000863249992009222, 0.000895763544180972, 0.0009125093289091361], 'dual_residual': [0.000863249992009222, 0.000895763544180972, 0.0009125093289091361], 'times': [0.683901835931465, 0.7449743018951267, 0.7135495687834918]}",0,COMPLETE
24,24,0.9506859161720055,5.786114868801205e+121,2024-05-20 00:04:51.645944,2024-05-20 00:04:53.572732,0 days 00:00:01.926788,0.1304311649604135,2.728975024426607,0.06266145992438907,7.817783878688922,"{'AUC_ROCs': [0.955004210392373, 0.9540543165776468, 0.9429992215459968], 'S_relative_errors': [5.86440056215295e+121, 5.749772154673097e+121, 5.744171889577568e+121], 'X_relative_errors': [2.0851537905879565e+122, 2.1838284676801887e+122, 2.0491997834076986e+122], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [2.3846630570253343e+124, 2.3866015943781775e+124, 2.388240122852353e+124], 'dual_residual': [2.3846630570253343e+124, 2.3866015943781775e+124, 2.388240122852353e+124], 'times': [1.6246513682417572, 1.6390833090990782, 1.6594278374686837]}",0,COMPLETE
25,25,0.5,1.0,2024-05-20 00:04:53.587736,2024-05-20 00:04:55.249236,0 days 00:00:01.661500,8.468928558921066,0.024529591950585204,8.40414369752852,0.0002606981903691219,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [1.0, 0.9999999999999998, 1.0], 'X_relative_errors': [1.16510861726358, 1.2079702513504766, 1.164997010077431], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [34.06231109704878, 34.645030297255275, 34.883746675140536], 'dual_residual': [34.06231109704878, 34.645030297255275, 34.883746675140536], 'times': [1.398734086425975, 1.4047054126858711, 1.4232425708323717]}",0,COMPLETE
26,26,0.5,1.0,2024-05-20 00:04:55.265887,2024-05-20 00:04:56.917397,0 days 00:00:01.651510,1.9137154381092651,13.19262236129427,93.330349391078,0.004446914626511992,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [1.0, 0.9999999999999998, 1.0], 'X_relative_errors': [1.1623043216264937, 1.2092239373581226, 1.1658204216905708], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [34.10582151468188, 34.626906763948384, 34.87074149881947], 'dual_residual': [34.10582151468188, 34.626906763948384, 34.87074149881947], 'times': [1.4623737728688866, 1.4031655616126955, 1.458423768170178]}",0,COMPLETE
27,27,0.9671556234882295,0.2607344011353914,2024-05-20 00:04:56.923066,2024-05-20 00:04:58.651358,0 days 00:00:01.728292,0.008022893966114514,93.14954803627322,0.07628024688666536,0.00296553638844402,"{'AUC_ROCs': [0.9700835043105871, 0.9711487890887737, 0.9602345770653278], 'S_relative_errors': [0.26652755740662276, 0.24880914097833307, 0.26686650502121845], 'X_relative_errors': [0.9774283827025237, 0.9762978009659626, 0.9792958541662673], 'Sparsity': [0.3622938775510204, 0.3246775510204082, 0.3667265306122449], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [2.9658895298257497, 2.9004732431748823, 2.901782741982067], 'dual_residual': [2.9658895298257497, 2.9004732431748823, 2.901782741982067], 'times': [1.4246979830786586, 1.4897879818454385, 1.5012699242215604]}",0,COMPLETE
28,28,0.9522018163793385,1.861825599318066e+145,2024-05-20 00:04:58.667189,2024-05-20 00:05:00.539882,0 days 00:00:01.872693,0.006123768600031562,0.7098174670512818,1.6062874837517747,10.844331531501483,"{'AUC_ROCs': [0.9565413388788703, 0.9547836680629739, 0.9452804421961717], 'S_relative_errors': [1.888805369495371e+145, 1.8510495549789116e+145, 1.8456218734799156e+145], 'X_relative_errors': [6.715860613791819e+145, 7.030495477919543e+145, 6.584148274270547e+145], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [1.052598794725387e+148, 1.0532043373686483e+148, 1.0510953219762862e+148], 'dual_residual': [1.052598794725387e+148, 1.0532043373686483e+148, 1.0510953219762862e+148], 'times': [1.6178530266042799, 1.6390819868538529, 1.648694426054135]}",0,COMPLETE
29,29,0.9537077146293967,5.865891297290992e+97,2024-05-20 00:05:00.557464,2024-05-20 00:05:02.449378,0 days 00:00:01.891914,0.008654657178528312,0.0032845604192390347,0.0014990892279936848,5.688430803140605,"{'AUC_ROCs': [0.9575655228644261, 0.9579254072738962, 0.9456322137498683], 'S_relative_errors': [5.94108841680282e+97, 5.832480781979712e+97, 5.824104693090443e+97], 'X_relative_errors': [2.1124210226128667e+98, 2.2152421393833594e+98, 2.0777153443613935e+98], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [1.7807658840525147e+100, 1.7818416715033594e+100, 1.786504118721801e+100], 'dual_residual': [1.7807658840525147e+100, 1.7818416715033594e+100, 1.786504118721801e+100], 'times': [1.6443184302188456, 1.6385190652217716, 1.6759497553575784]}",0,COMPLETE
30,30,0.5,1.0,2024-05-20 00:05:02.455682,2024-05-20 00:05:04.120427,0 days 00:00:01.664745,8.112956658170777,0.2383342746541358,0.0014388948242110323,0.006992230925543755,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [1.0, 0.9999999999999998, 1.0], 'X_relative_errors': [1.1636505107423436, 1.2099087521356247, 1.1651902922716346], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [34.084954557397424, 34.61699499513081, 34.88069518683258], 'dual_residual': [34.084954557397424, 34.61699499513081, 34.88069518683258], 'times': [1.4008168505970389, 1.4513888030778617, 1.4446474581491202]}",0,COMPLETE
31,31,0.9609406804538566,0.23798156452470676,2024-05-20 00:05:04.127056,2024-05-20 00:05:05.831745,0 days 00:00:01.704689,0.07710786704326159,0.12557706010237923,0.14820880574784753,0.017681059917852893,"{'AUC_ROCs': [0.9658095825620631, 0.9643736949487272, 0.9526387638507793], 'S_relative_errors': [0.24235274439507684, 0.22762169075613056, 0.24397025842291287], 'X_relative_errors': [0.9417070470949707, 0.9427024540962047, 0.9450698422440101], 'Sparsity': [0.21256326530612246, 0.18947755102040817, 0.21328163265306121], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [4.724520871316489, 4.482221333865544, 4.694637071179781], 'dual_residual': [4.724520871316489, 4.482221333865544, 4.694637071179781], 'times': [1.4717298259492964, 1.4568586559034884, 1.4953497294336557]}",0,COMPLETE
32,32,0.9513527090495223,inf,2024-05-20 00:05:05.850369,2024-05-20 00:05:07.784689,0 days 00:00:01.934320,0.09164312743841697,0.0018199746012549356,0.0036457200701946273,18.467110779521285,"{'AUC_ROCs': [0.9556615408992268, 0.9558713276922303, 0.9425252585571099], 'S_relative_errors': [inf, inf, inf], 'X_relative_errors': [inf, inf, inf], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [inf, inf, inf], 'dual_residual': [inf, inf, inf], 'times': [1.6608957189600915, 1.6661453826818615, 1.6808705511502922]}",0,COMPLETE
33,33,0.5,1.0,2024-05-20 00:05:07.791953,2024-05-20 00:05:09.466641,0 days 00:00:01.674688,4.3166001489895685,0.22858436386378794,0.14490496314163545,5.623839860039987e-05,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [1.0, 0.9999999999999998, 1.0], 'X_relative_errors': [1.1634257427011818, 1.2077067136524666, 1.1630966032568042], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [34.08844120179923, 34.64883645419501, 34.913708660409554], 'dual_residual': [34.08844120179923, 34.64883645419501, 34.913708660409554], 'times': [1.4064585287123919, 1.4508019408676773, 1.4599083859939128]}",0,COMPLETE
34,34,0.782633902795092,0.2705118488945694,2024-05-20 00:05:09.473673,2024-05-20 00:05:11.110287,0 days 00:00:01.636614,0.03235424001527506,18.66452814319122,83.2071239368856,0.0010025226466328122,"{'AUC_ROCs': [0.7801360696242208, 0.7861842105263157, 0.7815814282347395], 'S_relative_errors': [0.28080066517714686, 0.26846544847195863, 0.2622694330346028], 'X_relative_errors': [0.8088826750581273, 0.8111449680858381, 0.8031498524651082], 'Sparsity': [0.03773061224489796, 0.03835102040816327, 0.03901224489795918], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [12.552518388827062, 12.116101061172964, 12.404704661782537], 'dual_residual': [12.552518388827062, 12.116101061172964, 12.404704661782537], 'times': [1.4212796918582171, 1.4408656738232821, 1.4427217736374587]}",0,COMPLETE
35,35,0.5,1.0,2024-05-20 00:05:11.118115,2024-05-20 00:05:12.788788,0 days 00:00:01.670673,3.3718576301912546,7.636351721798391,0.0020537490985306356,0.008401092457827778,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [1.0, 0.9999999999999998, 1.0], 'X_relative_errors': [1.1636526281907424, 1.211052410840125, 1.1665606074192902], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [34.08492170623863, 34.60042323081391, 34.859038825915924], 'dual_residual': [34.08492170623863, 34.60042323081391, 34.859038825915924], 'times': [1.4250404532067478, 1.4205000950023532, 1.4261359998490661]}",0,COMPLETE
36,36,0.5663794124082101,0.7486190462693804,2024-05-20 00:05:12.797891,2024-05-20 00:05:14.462201,0 days 00:00:01.664310,0.03956475755125052,0.0034754021602402957,0.09941318162306376,0.0005476936162492295,"{'AUC_ROCs': [0.5616205725376031, 0.5700536062378168, 0.5674640584492104], 'S_relative_errors': [0.7628949983147929, 0.7363746578856991, 0.746587482607649], 'X_relative_errors': [1.023877009887266, 1.037689307534594, 1.0151699999185808], 'Sparsity': [0.008293877551020408, 0.009387755102040816, 0.009346938775510204], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [26.56285216350912, 26.078904361502634, 26.66484847249946], 'dual_residual': [26.56285216350912, 26.078904361502634, 26.66484847249946], 'times': [1.4247094439342618, 1.4470128265675157, 1.4423221449833363]}",0,COMPLETE
37,37,0.5,1.0,2024-05-20 00:05:14.470087,2024-05-20 00:05:16.110354,0 days 00:00:01.640267,0.012206263008652287,0.2641526185255058,25.102487329499812,1.7358541107217056e-05,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [1.0, 0.9999999999999998, 1.0], 'X_relative_errors': [1.1622821754350785, 1.2081011856380381, 1.1669107730875476], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [34.10616448889955, 34.64313880765785, 34.85349858937169], 'dual_residual': [34.10616448889955, 34.64313880765785, 34.85349858937169], 'times': [1.4426948421169072, 1.4688794047106057, 1.4407084970735013]}",0,COMPLETE
38,38,0.5,1.0,2024-05-20 00:05:16.118515,2024-05-20 00:05:17.774831,0 days 00:00:01.656316,0.009369350815179993,0.006528117286176291,0.39914014162709427,3.7633133619507505e-05,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [1.0, 0.9999999999999998, 1.0], 'X_relative_errors': [1.1611181276196165, 1.2079913664870137, 1.1649261783795268], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [34.12417784853855, 34.64472528676443, 34.88486475373318], 'dual_residual': [34.12417784853855, 34.64472528676443, 34.88486475373318], 'times': [1.4101123111322522, 1.4543853246141225, 1.4772958776447922]}",0,COMPLETE
39,39,0.9681960690276362,0.2749489882708937,2024-05-20 00:05:17.783363,2024-05-20 00:05:19.493249,0 days 00:00:01.709886,0.0010697093848381243,0.31801954525149384,0.25608891307353315,0.05029527870856069,"{'AUC_ROCs': [0.9727214809414252, 0.969855251939579, 0.9620114742019042], 'S_relative_errors': [0.2812454431930173, 0.2632886079169073, 0.28031291370275646], 'X_relative_errors': [0.9999999675476962, 0.9999999648952514, 0.9999999801019879], 'Sparsity': [0.9925469387755103, 0.9927183673469387, 0.9932326530612244], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.002934522921163558, 0.0028331592400925305, 0.002779812494607935], 'dual_residual': [0.002934522921163558, 0.0028331592400925305, 0.002779812494607935], 'times': [1.4894068432040513, 1.4934229084756225, 1.5176024907268584]}",0,COMPLETE
40,40,0.7473715253583774,0.33475435086276617,2024-05-20 00:05:19.501739,2024-05-20 00:05:21.170778,0 days 00:00:01.669039,1.7504270515559366,0.011828410855276479,0.17446751836377833,0.04722134817489669,"{'AUC_ROCs': [0.7444749030854282, 0.7500609161793372, 0.7475787568103667], 'S_relative_errors': [0.3441134224071885, 0.33165787027076477, 0.32849175991034507], 'X_relative_errors': [0.8310638618607892, 0.8341524084309496, 0.8287072932394165], 'Sparsity': [0.03292244897959184, 0.033510204081632654, 0.03431836734693878], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [14.125635871001121, 13.769241049669311, 13.958882611204372], 'dual_residual': [14.125635871001121, 13.769241049669311, 13.958882611204372], 'times': [1.4503965503536165, 1.4542441463563591, 1.4595923470333219]}",0,COMPLETE
41,41,0.9697160195135274,0.27494897888042624,2024-05-20 00:05:21.179658,2024-05-20 00:05:22.884002,0 days 00:00:01.704344,0.018867566541909,3.9914887378149837,50.567952507607956,1.0397167204519009,"{'AUC_ROCs': [0.9722683436570267, 0.9724954656002692, 0.9643842492832863], 'S_relative_errors': [0.2812454565661897, 0.26328856495229547, 0.2803129151227935], 'X_relative_errors': [0.9999999806879376, 0.9999999227454595, 0.9999999817811938], 'Sparsity': [0.9937714285714285, 0.9933632653061224, 0.9931836734693877], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.0027399635004137163, 0.0030381020959413, 0.002718574595395472], 'dual_residual': [0.0027399635004137163, 0.0030381020959413, 0.002718574595395472], 'times': [1.4778495747596025, 1.4780285307206213, 1.469118453329429]}",0,COMPLETE
42,42,0.9676008888158482,0.2723813112736654,2024-05-20 00:05:22.892657,2024-05-20 00:05:24.541003,0 days 00:00:01.648346,0.00015208265734380244,3.843134456610364,26.715410816453705,0.00011329785160446903,"{'AUC_ROCs': [0.970956770994811, 0.9718013898764077, 0.9600445055763256], 'S_relative_errors': [0.2786384284903372, 0.26059110513136996, 0.2779144001992889], 'X_relative_errors': [0.9959603895900433, 0.9955370243083056, 0.9962701299548471], 'Sparsity': [0.6077632653061225, 0.5875591836734694, 0.6270448979591837], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [1.257326613849581, 1.2636087747796798, 1.2358214877580511], 'dual_residual': [1.257326613849581, 1.2636087747796798, 1.2358214877580511], 'times': [1.429034738568589, 1.460287757217884, 1.4529755029361695]}",0,COMPLETE
43,43,0.9551210647996773,0.2140866172378554,2024-05-20 00:05:24.552012,2024-05-20 00:05:26.239175,0 days 00:00:01.687163,0.00024844569956782134,0.009373024915419935,0.03538772271382978,4.333324705708172e-05,"{'AUC_ROCs': [0.9619694775875838, 0.9576126466218092, 0.9457810701896388], 'S_relative_errors': [0.2181585719405921, 0.20392034862727104, 0.22018093114570314], 'X_relative_errors': [0.9080061718784314, 0.9072531613290549, 0.9113449081126663], 'Sparsity': [0.14610612244897958, 0.1368326530612245, 0.1505795918367347], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [5.889394891413639, 5.657566034115123, 5.922141011954029], 'dual_residual': [5.889394891413639, 5.657566034115123, 5.922141011954029], 'times': [1.4204389001242816, 1.4325632613617927, 1.475123937241733]}",0,COMPLETE
44,44,0.8583829102038069,0.1566727002546798,2024-05-20 00:05:26.249410,2024-05-20 00:05:28.085084,0 days 00:00:01.835674,0.0003128052105018929,99.4615129534669,1.2557055376091317,1.4980996929665878e-05,"{'AUC_ROCs': [0.861482313124605, 0.8632233177498093, 0.8504430997370063], 'S_relative_errors': [0.16415706848623302, 0.1501357356109333, 0.15572529666687313], 'X_relative_errors': [0.7875645551189024, 0.7795965225412994, 0.7830713948575315], 'Sparsity': [0.049208163265306124, 0.04878367346938776, 0.04894693877551021], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [9.891208224294246, 9.639777616263778, 10.066145310467707], 'dual_residual': [9.891208224294246, 9.639777616263778, 10.066145310467707], 'times': [1.3925784574821591, 1.5937179850880057, 1.4134421206545085]}",0,COMPLETE
45,45,0.9502219906607806,8.181459476887326e+116,2024-05-20 00:05:28.099495,2024-05-20 00:05:30.058265,0 days 00:00:01.958770,0.041163876622246805,0.15005424766274608,0.03399536172136532,7.320529809095236,"{'AUC_ROCs': [0.9541737262411176, 0.9546200601632602, 0.9418721855779639], 'S_relative_errors': [8.298364882595058e+116, 8.128557949471439e+116, 8.117455598595483e+116], 'X_relative_errors': [2.950577268254102e+117, 3.087318205612111e+117, 2.895854889831085e+117], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [3.1719631646133597e+119, 3.167641855954978e+119, 3.1706874864690186e+119], 'dual_residual': [3.1719631646133597e+119, 3.167641855954978e+119, 3.1706874864690186e+119], 'times': [1.6261576057877392, 1.7170472133439034, 1.7183060254901648]}",0,COMPLETE
46,46,0.9506703472283488,inf,2024-05-20 00:05:30.082474,2024-05-20 00:05:32.023725,0 days 00:00:01.941251,0.013426011147027348,5.749123018515066,40.41214960115705,30.95270539349494,"{'AUC_ROCs': [0.9540291608156792, 0.953208795190241, 0.9447730856791259], 'S_relative_errors': [inf, inf, inf], 'X_relative_errors': [inf, inf, inf], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [inf, inf, inf], 'dual_residual': [inf, inf, inf], 'times': [1.698262132704258, 1.5931642500218004, 1.5957963927648962]}",0,COMPLETE
47,47,0.9298372322381767,0.1592407304670631,2024-05-20 00:05:32.034266,2024-05-20 00:05:33.692283,0 days 00:00:01.658017,0.0007582366775957011,0.44164355372954395,5.738144265750631,7.726287500740221e-05,"{'AUC_ROCs': [0.9365323198945603, 0.9334934873690377, 0.9194858894509321], 'S_relative_errors': [0.16985309202261772, 0.14383144987377558, 0.16403764950479602], 'X_relative_errors': [0.8447274158182141, 0.8266302640077416, 0.837746871668274], 'Sparsity': [0.07823673469387755, 0.0731591836734694, 0.07564897959183674], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [7.630867060912356, 7.667820230236838, 7.965191825390054], 'dual_residual': [7.630867060912356, 7.667820230236838, 7.965191825390054], 'times': [1.407640346325934, 1.4138900940306485, 1.4389756678137928]}",0,COMPLETE
48,48,0.9162216539003315,0.14609250078550826,2024-05-20 00:05:33.714729,2024-05-20 00:05:35.424534,0 days 00:00:01.709805,0.00017818590422637756,9.281771137923354,4.8625194879922935,1.472798811420957e-05,"{'AUC_ROCs': [0.9224648857514209, 0.9207442217018219, 0.9054558542477517], 'S_relative_errors': [0.14712487741860641, 0.1382266125382793, 0.15292601239963896], 'X_relative_errors': [0.81560808759901, 0.8155016424109842, 0.821572842864912], 'Sparsity': [0.0650938775510204, 0.06356734693877551, 0.06568979591836735], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [8.349788227218536, 7.991129285700899, 8.419597228038908], 'dual_residual': [8.349788227218536, 7.991129285700899, 8.419597228038908], 'times': [1.4407452156301588, 1.45897844620049, 1.4457792122848332]}",0,COMPLETE
49,49,0.95206755289593,inf,2024-05-20 00:05:35.436497,2024-05-20 00:05:37.287776,0 days 00:00:01.851279,9.954960005824784,11.075531093636869,10.400529203480687,75.41525398852336,"{'AUC_ROCs': [0.9533423715335808, 0.9571654164832337, 0.945694870670976], 'S_relative_errors': [inf, inf, inf], 'X_relative_errors': [inf, inf, inf], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [inf, inf, inf], 'dual_residual': [inf, inf, inf], 'times': [1.6320315818302333, 1.628864285768941, 1.6545392200350761]}",0,COMPLETE
50,50,0.8439591060569017,0.17535017673976014,2024-05-20 00:05:37.297899,2024-05-20 00:05:38.923140,0 days 00:00:01.625241,0.0016233389016074163,0.5201750432769933,3.0341820239582256,6.998733765841363e-05,"{'AUC_ROCs': [0.8440033042749292, 0.8492951135890499, 0.8385789003067261], 'S_relative_errors': [0.18122009193030864, 0.1732280306458223, 0.17160240764314946], 'X_relative_errors': [0.7843855762383903, 0.7904084004198624, 0.785225561309652], 'Sparsity': [0.0463265306122449, 0.04710204081632653, 0.04709387755102041], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [10.426009766473149, 9.860746064006188, 10.376758723779716], 'dual_residual': [10.426009766473149, 9.860746064006188, 10.376758723779716], 'times': [1.4257398932240903, 1.441167071228847, 1.4290232746861875]}",1,COMPLETE
51,51,0.696015920096945,0.8153627744674998,2024-05-20 00:05:38.935003,2024-05-20 00:05:40.559884,0 days 00:00:01.624881,0.23835931167156327,0.021146422409839317,0.0867463740737949,1.0397167204519009,"{'AUC_ROCs': [0.6944389514466386, 0.7002314814814815, 0.6933773273627151], 'S_relative_errors': [0.8140901533727652, 0.8105543535196822, 0.821443816510052], 'X_relative_errors': [2.894613311648457, 3.078602858490421, 2.9304757487624755], 'Sparsity': [0.026187755102040817, 0.02683265306122449, 0.026791836734693878], 'converged': [1, 1, 1], 'iterations': [116, 120, 119], 'primal_residual': [0.0009679172713081221, 0.0009999978955487153, 0.0009763390373397201], 'dual_residual': [0.0009679172713081221, 0.0009999978955487153, 0.0009763390373397201], 'times': [1.32031094096601, 1.3336275967303663, 1.4078341193962842]}",1,COMPLETE
52,52,0.9685054039866978,0.27494900683962326,2024-05-20 00:05:40.570853,2024-05-20 00:05:42.289747,0 days 00:00:01.718894,0.0008495611899090961,2.8644857184780936,0.15855851471527055,0.04722134817489669,"{'AUC_ROCs': [0.9722226182191648, 0.9706194250812306, 0.962674168659698], 'S_relative_errors': [0.2812454614807777, 0.26328861995266106, 0.28031293908543103], 'X_relative_errors': [0.99999998808209, 0.9999999796475919, 1.000000006011392], 'Sparsity': [0.993861224489796, 0.9933795918367347, 0.9939020408163265], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.0021708176835271956, 0.0023262035342590443, 0.0022113240484594354], 'dual_residual': [0.0021708176835271956, 0.0023262035342590443, 0.0022113240484594354], 'times': [1.4672320764511824, 1.4842040399089456, 1.5174206329975277]}",1,COMPLETE
53,53,0.9536326576587187,5.902171657210887e+36,2024-05-20 00:05:42.307296,2024-05-20 00:05:44.321869,0 days 00:00:02.014573,4.060283851698614,0.3564616403597116,0.003413245317617848,2.8105842836762633,"{'AUC_ROCs': [0.956287292507794, 0.9578836594481943, 0.946727021020168], 'S_relative_errors': [5.97641949689348e+36, 5.87129412420851e+36, 5.858801350530675e+36], 'X_relative_errors': [2.1249833867958407e+37, 2.22998388556128e+37, 2.0900931743216175e+37], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [9.486618616475257e+38, 9.507271306477434e+38, 9.517878147123154e+38], 'dual_residual': [9.486618616475257e+38, 9.507271306477434e+38, 9.517878147123154e+38], 'times': [1.755974918603897, 1.6703211516141891, 1.7669301077257842]}",1,COMPLETE
54,54,0.9694420923008628,0.274948992317881,2024-05-20 00:05:44.350141,2024-05-20 00:05:44.843651,0 days 00:00:00.493510,0.0005316311451149194,2.8644857184780936,3.686369953243499,0.3535865026424447,"{'AUC_ROCs': [0.9718630715741308, 0.9741661120188096, 0.9622970933096477], 'S_relative_errors': [0.28124545163671055, 0.2632886169471909, 0.28031290836974143], 'X_relative_errors': [0.9999999382621756, 0.9999999360964376, 0.9999999381562619], 'Sparsity': [0.9967510204081632, 0.9968979591836735, 0.9967265306122449], 'converged': [1, 1, 1], 'iterations': [23, 23, 23], 'primal_residual': [0.0009683347344145201, 0.00094393469205391, 0.0009766202057359037], 'dual_residual': [0.0009683347344145201, 0.00094393469205391, 0.0009766202057359037], 'times': [0.2426289189606905, 0.25809296197257936, 0.23824540618807077]}",1,COMPLETE
