model,SNR,radius,duration,noa,seed,lda_1,lda_t,lda_l,psi,BIC,AUC-PRC,AUC-ROC,S_err,L_err
[SNN]-[LOGN+GTV],30,2,8,350,2,0.8193097703572755,0.012338905213905071,1.6789242848181627,0.18069022964272452,16388587.383409131,0.607986501207392,0.5287572196424164,1.0007899283587889,4.513416919160091
[SNN]-[LOGN+GTV],20,2,8,350,2,0.5501305210695057,0.021171242339354773,1.7642389921102346,0.44986947893049434,15125893.08038085,0.6141435065818271,0.535690929453327,0.9945191875400401,4.485630252401961
[SNN]-[LOGN+GTV],10,2,8,350,2,0.5069988360875315,0.04738210536439876,0.08710091533206966,0.4930011639124685,15021748.353249002,0.6184827093181317,0.5410034849617131,0.9963460076816113,4.5166461416517345
[SNN]-[LOGN+GTV],0,2,8,350,2,0.8633944194596176,0.010538414935173598,0.3661180449889667,0.13660558054038238,16813383.3559633,0.604524257388544,0.5251332725228115,0.9999059683004338,4.756280348955017
[SNN]-[LOGN+GTV],-10,2,8,350,2,0.9959232293700324,2.6519696810316713,1.0405130918580126e-06,0.004076770629967592,22453272.456828263,0.5549868431377157,0.46960307502483284,1.2408109530282083,7.42330872061653
