,number,values_0,values_1,datetime_start,datetime_complete,duration,params_lda1,params_psi_2,params_psi_3,params_rho,user_attrs_metrics,system_attrs_nsga2:generation,state
10,10,0.9880501537284196,0.07241898305205677,2024-05-20 08:42:05.982894,2024-05-20 08:42:07.798518,0 days 00:00:01.815624,0.0005972515529175519,0.17120676899839038,35.291281327444146,1.0312994783900463e-05,"{'AUC_ROCs': [0.9872628726287263, 0.9894499549143372, 0.9874376336421953], 'S_relative_errors': [0.07418647567626263, 0.06747288105941843, 0.07559759242048925], 'X_relative_errors': [0.7728458115589878, 0.770264312183972, 0.7736779276124132], 'Sparsity': [0.04403265306122449, 0.04431020408163265, 0.04466122448979592], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [9.797815189584401, 9.317154906054569, 10.001318610284574], 'dual_residual': [9.797815189584401, 9.317154906054569, 10.001318610284574], 'times': [1.4647350835148245, 1.3898662338033319, 1.4809579236898571]}",0,COMPLETE
11,11,0.9984451435551578,inf,2024-05-20 08:42:07.805658,2024-05-20 08:42:09.876707,0 days 00:00:02.071049,0.00022067817787739603,0.9586380165086861,0.265073010598348,28.445145912676473,"{'AUC_ROCs': [0.9986800597511952, 0.9981719002156426, 0.9984834706986354], 'S_relative_errors': [inf, inf, inf], 'X_relative_errors': [inf, inf, inf], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [inf, inf, inf], 'dual_residual': [inf, inf, inf], 'times': [1.5885877911932766, 1.5692827366292477, 1.6845128489658237]}",0,COMPLETE
12,12,0.9986077702293036,4.352538279355049e+142,2024-05-20 08:42:09.880530,2024-05-20 08:42:11.867509,0 days 00:00:01.986979,0.09407215452847394,10.216621301237177,0.15567558693336295,10.481256588288836,"{'AUC_ROCs': [0.9989793996003483, 0.9983631508561919, 0.9984807602313706], 'S_relative_errors': [4.359714898784255e+142, 4.385087027621519e+142, 4.3128129116593744e+142], 'X_relative_errors': [2.8300617915645156e+143, 2.965902911335412e+143, 2.769618399312666e+143], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [4.05904676301027e+145, 4.0590084814329057e+145, 4.0590693924346434e+145], 'dual_residual': [4.05904676301027e+145, 4.0590084814329057e+145, 4.0590693924346434e+145], 'times': [1.5881972254719585, 1.5870573667343706, 1.7140310143586248]}",0,COMPLETE
13,13,0.9986879561602257,inf,2024-05-20 08:42:11.875652,2024-05-20 08:42:13.895788,0 days 00:00:02.020136,0.009172041716846463,0.0595715220550039,1.514234261342985,14.852163358660192,"{'AUC_ROCs': [0.9991127125908116, 0.9984155582409194, 0.9985355976489462], 'S_relative_errors': [inf, inf, inf], 'X_relative_errors': [inf, inf, inf], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [inf, inf, inf], 'dual_residual': [inf, inf, inf], 'times': [1.630589458392933, 1.7118217800743878, 1.5929083351511508]}",0,COMPLETE
14,14,0.998347489037721,0.15253855261541122,2024-05-20 08:42:13.904713,2024-05-20 08:42:15.704859,0 days 00:00:01.800146,0.03912438178189587,0.2788408859008212,14.09352120632252,0.3589859208938508,"{'AUC_ROCs': [0.9984781478844014, 0.998161220439651, 0.9984030987891108], 'S_relative_errors': [0.15404915169997369, 0.1478487888248129, 0.15571771732144707], 'X_relative_errors': [0.9999971221351963, 0.9999964653584462, 0.9999973378051455], 'Sparsity': [0.9610693877551021, 0.957126530612245, 0.9621877551020408], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.0335261082329041, 0.03548163638938418, 0.03299077919784287], 'dual_residual': [0.0335261082329041, 0.03548163638938418, 0.03299077919784287], 'times': [1.4949548814911395, 1.4940265242476016, 1.503620854113251]}",0,COMPLETE
15,15,0.5,0.9999999999999997,2024-05-20 08:42:15.715990,2024-05-20 08:42:17.443937,0 days 00:00:01.727947,1.2471041883314153,0.12061930513894456,0.08696145580753069,1.2239117855826446e-05,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [0.9999999999999998, 0.9999999999999998, 0.9999999999999996], 'X_relative_errors': [1.7855395495001973, 1.8509116654540492, 1.7739308117142707], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [60.65748954166672, 60.24490429765294, 61.15849592408858], 'dual_residual': [60.65748954166672, 60.24490429765294, 61.15849592408858], 'times': [1.388907219748944, 1.4523623858112842, 1.399553751340136]}",0,COMPLETE
16,16,0.9984332318830131,0.15253952334004287,2024-05-20 08:42:17.453099,2024-05-20 08:42:19.303260,0 days 00:00:01.850161,0.0010187700420801764,5.500799066863834,0.605671051397918,0.021548720679569238,"{'AUC_ROCs': [0.9985746861558158, 0.9985443138423181, 0.9981806956509055], 'S_relative_errors': [0.15405008374483836, 0.1478498923509212, 0.155718593924369], 'X_relative_errors': [0.9999997660788185, 0.9999997259794484, 0.9999997897869025], 'Sparsity': [0.984065306122449, 0.9816244897959183, 0.9842530612244897], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.009566671897764004, 0.009928649592106735, 0.00927161556644705], 'dual_residual': [0.009566671897764004, 0.009928649592106735, 0.00927161556644705], 'times': [1.4419913983438164, 1.4759128394071013, 1.4557791529223323]}",0,COMPLETE
17,17,0.5023627879099509,0.9984757350515774,2024-05-20 08:42:19.313636,2024-05-20 08:42:20.898253,0 days 00:00:01.584617,0.42229953810517895,9.40808659212021,2.052694075294862,1.2177979329696218,"{'AUC_ROCs': [0.5019873532068654, 0.5018935978358882, 0.5032074126870991], 'S_relative_errors': [0.9986555619871585, 0.9986860338622251, 0.9980856093053486], 'X_relative_errors': [6.482669388793905, 6.754732881639002, 6.409550877413741], 'Sparsity': [0.00017959183673469387, 0.00017142857142857143, 0.0002938775510204082], 'converged': [1, 1, 1], 'iterations': [112, 86, 97], 'primal_residual': [0.0008729052761951734, 0.0009315610616951479, 0.0009758717863314493], 'dual_residual': [0.0008729052761951734, 0.0009315610616951479, 0.0009758717863314493], 'times': [1.293762858491391, 0.9497662263456732, 1.0551369227468967]}",0,COMPLETE
18,18,0.5,0.9999999999999997,2024-05-20 08:42:20.910667,2024-05-20 08:42:22.663104,0 days 00:00:01.752437,6.307957612160393,0.013885833045305647,7.520693286954286,0.00025902710425209984,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [0.9999999999999998, 0.9999999999999998, 0.9999999999999996], 'X_relative_errors': [1.7890533081545419, 1.849719422575545, 1.7733974364195217], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [60.610421077791855, 60.26007254592041, 61.16580705699953], 'dual_residual': [60.610421077791855, 60.26007254592041, 61.16580705699953], 'times': [1.486411269987002, 1.3952182019129395, 1.4008018616586924]}",0,COMPLETE
19,19,0.998470084570401,3.9118993418123e+139,2024-05-20 08:42:22.675369,2024-05-20 08:42:24.563148,0 days 00:00:01.887779,0.023574723229606156,0.005369700077398557,0.24299646941367786,10.040260745348638,"{'AUC_ROCs': [0.9986989816972862, 0.9983792954208224, 0.998331976593094], 'S_relative_errors': [3.924750685580276e+139, 3.9364032500904417e+139, 3.8745440897661823e+139], 'X_relative_errors': [2.540448802771769e+140, 2.662430593986628e+140, 2.4857169652947654e+140], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [3.49782950601186e+142, 3.497827873246074e+142, 3.4978650648616776e+142], 'dual_residual': [3.49782950601186e+142, 3.497827873246074e+142, 3.4978650648616776e+142], 'times': [1.5851864856667817, 1.595824679825455, 1.5910024531185627]}",0,COMPLETE
20,20,0.5,0.9999999999999997,2024-05-20 08:42:24.575660,2024-05-20 08:42:26.252463,0 days 00:00:01.676803,4.230424413264708,31.35134865014868,0.01305596425395205,9.683220840672597e-05,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [0.9999999999999998, 0.9999999999999998, 0.9999999999999996], 'X_relative_errors': [1.7869650196240623, 1.849957700665938, 1.7740628494537771], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [60.63841025206303, 60.35091977699002, 61.156685569248296], 'dual_residual': [60.63841025206303, 60.35091977699002, 61.156685569248296], 'times': [1.3875285412650555, 1.3999200430698693, 1.4010339714586735]}",0,COMPLETE
21,21,0.9974580537692913,0.0993437690215549,2024-05-20 08:42:26.264621,2024-05-20 08:42:28.040007,0 days 00:00:01.775386,0.24482507882428337,0.03542698503798063,0.5366935574035648,0.030189199426905237,"{'AUC_ROCs': [0.9969694637997121, 0.9975523868570753, 0.9978523106510865], 'S_relative_errors': [0.1001165940661757, 0.09742994348306638, 0.10048476951542262], 'X_relative_errors': [0.8645786568016033, 0.8675722303265517, 0.8630788710626793], 'Sparsity': [0.07761632653061225, 0.07439183673469388, 0.0821061224489796], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [7.024042584046158, 6.633285881048857, 7.19671018070698], 'dual_residual': [7.024042584046158, 6.633285881048857, 7.19671018070698], 'times': [1.4980286003556103, 1.4239657011348754, 1.4285817390773445]}",0,COMPLETE
22,22,0.999729952366101,5.875291558500447e-06,2024-05-20 08:42:28.052137,2024-05-20 08:42:29.471707,0 days 00:00:01.419570,0.18778021927680769,0.1490225349167117,0.19488095630603405,0.9944502977509659,"{'AUC_ROCs': [0.9996374841399311, 0.999819657348963, 0.9997327156094085], 'S_relative_errors': [6.22681931381567e-06, 8.42052413848935e-06, 2.97853122319632e-06], 'X_relative_errors': [8.640331866551381e-05, 6.356682028981991e-05, 3.2234346599739574e-05], 'Sparsity': [0.04500408163265306, 0.045248979591836734, 0.04578775510204082], 'converged': [1, 1, 1], 'iterations': [53, 105, 103], 'primal_residual': [0.0008674479704797117, 0.0008758482947988774, 0.00052206413858565], 'dual_residual': [0.0008674479704797117, 0.0008758482947988774, 0.00052206413858565], 'times': [0.5761691438965499, 1.1316547603346407, 1.130023668287322]}",0,COMPLETE
23,23,0.9985649658115895,1.6042489698305744e+115,2024-05-20 08:42:29.490146,2024-05-20 08:42:31.528608,0 days 00:00:02.038462,0.11059302070693851,0.04920481327690224,0.012674456521903896,7.175905930417324,"{'AUC_ROCs': [0.9987640215876931, 0.9987013216608285, 0.9982295541862468], 'S_relative_errors': [1.6070145827329507e+115, 1.6160296201282688e+115, 1.5897027066305034e+115], 'X_relative_errors': [1.0431761421710748e+116, 1.0930198021046845e+116, 1.020881256828496e+116], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [1.0452508939036796e+118, 1.045154159716791e+118, 1.0452451011021475e+118], 'dual_residual': [1.0452508939036796e+118, 1.045154159716791e+118, 1.0452451011021475e+118], 'times': [1.5680144410580397, 1.5812539430335164, 1.6949213247280568]}",0,COMPLETE
24,24,0.9983089671712841,0.1519643841234308,2024-05-20 08:42:31.541919,2024-05-20 08:42:32.190619,0 days 00:00:00.648700,0.0004207675780131503,18.234334407562365,1.4978320955822284,0.18723785080969096,"{'AUC_ROCs': [0.9983013873428037, 0.9982004361576723, 0.9984250780133761], 'S_relative_errors': [0.15405016551300857, 0.1478499847128903, 0.15399300214439351], 'X_relative_errors': [0.9999999975377386, 0.9999999973119658, 0.9999999977262611], 'Sparsity': [0.9966285714285714, 0.9968081632653061, 0.9967102040816327], 'converged': [1, 1, 1], 'iterations': [34, 35, 33], 'primal_residual': [0.0009837445858674884, 0.0009691596003133482, 0.0009908286023278521], 'dual_residual': [0.0009837445858674884, 0.0009691596003133482, 0.0009908286023278521], 'times': [0.3304268131032586, 0.35597753757610917, 0.32475746632553637]}",0,COMPLETE
25,25,0.9986236373748746,0.15256151500251905,2024-05-20 08:42:32.202746,2024-05-20 08:42:34.001083,0 days 00:00:01.798337,0.005408342490162125,0.00661128895171585,0.12968651311536245,0.06024641081536892,"{'AUC_ROCs': [0.9985851835092538, 0.9987230964183509, 0.9985626321970194], 'S_relative_errors': [0.15404963791176565, 0.14791677485733512, 0.15571813223845646], 'X_relative_errors': [0.9999985020644294, 0.999998141348066, 0.9999984969069589], 'Sparsity': [0.9700408163265306, 0.9662857142857143, 0.9692816326530612], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.02419990291895694, 0.02574826034851295, 0.024725769595275948], 'dual_residual': [0.02419990291895694, 0.02574826034851295, 0.024725769595275948], 'times': [1.5105037074536085, 1.455203328980133, 1.4608430375810713]}",0,COMPLETE
26,26,0.9982130342196824,0.15253829517167902,2024-05-20 08:42:34.008219,2024-05-20 08:42:35.783552,0 days 00:00:01.775333,0.0010121994758627339,0.004606003635492126,0.13943752573221574,0.008722906637689992,"{'AUC_ROCs': [0.9981043704308429, 0.9980237742206536, 0.9985109580075507], 'S_relative_errors': [0.15404892247289365, 0.147848602104728, 0.15571736093741537], 'X_relative_errors': [0.999996483957506, 0.9999959165846192, 0.9999963395258751], 'Sparsity': [0.9581142857142857, 0.9551918367346939, 0.9547755102040816], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.03717896363699512, 0.03803185973133023, 0.038644802963295186], 'dual_residual': [0.03717896363699512, 0.03803185973133023, 0.038644802963295186], 'times': [1.4328478791285306, 1.5018758499063551, 1.4504655546043068]}",0,COMPLETE
27,27,0.9984682763235829,0.15253960615746018,2024-05-20 08:42:35.799835,2024-05-20 08:42:37.424526,0 days 00:00:01.624691,0.006447088257642749,0.0019899496259761095,3.892878137957768,2.1483102973112818,"{'AUC_ROCs': [0.9983505222475814, 0.9986086438415366, 0.9984456628816307], 'S_relative_errors': [0.15405016550449394, 0.14784998467028584, 0.15571866829760073], 'X_relative_errors': [0.9999999974404987, 0.9999999971858833, 0.9999999975991097], 'Sparsity': [0.9976734693877551, 0.997730612244898, 0.9978857142857143], 'converged': [1, 1, 1], 'iterations': [117, 128, 123], 'primal_residual': [0.0009820690323418468, 0.0009887710242241095, 0.0009702530346132128], 'dual_residual': [0.0009820690323418468, 0.0009887710242241095, 0.0009702530346132128], 'times': [1.1522406004369259, 1.2578187750186771, 1.3338683135807514]}",0,COMPLETE
28,28,0.9986525270820196,0.12431074097469712,2024-05-20 08:42:37.439775,2024-05-20 08:42:39.261514,0 days 00:00:01.821739,0.020995723889372455,0.05474273045488382,12.167287280101934,1.1630232660240163,"{'AUC_ROCs': [0.9987561902778149, 0.9984494818724257, 0.9987519090958182], 'S_relative_errors': [0.13190210685362708, 0.11364512691330189, 0.1273849891571624], 'X_relative_errors': [0.85622835000056, 0.7686517694862974, 0.8180458093384565], 'Sparsity': [0.9817795918367347, 0.9794204081632653, 0.9828816326530613], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.004765386281649281, 0.004926473989917942, 0.005190258295835007], 'dual_residual': [0.004765386281649281, 0.004926473989917942, 0.005190258295835007], 'times': [1.513855303870514, 1.5335562985856086, 1.5107473873067647]}",0,COMPLETE
29,29,0.998546234095056,inf,2024-05-20 08:42:39.277996,2024-05-20 08:42:41.174320,0 days 00:00:01.896324,0.0028867076653998226,0.5388231248564203,13.219355688195852,14.582282550385075,"{'AUC_ROCs': [0.9990875519977931, 0.9980524396892765, 0.9984987105980989], 'S_relative_errors': [inf, inf, inf], 'X_relative_errors': [inf, inf, inf], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [inf, inf, inf], 'dual_residual': [inf, inf, inf], 'times': [1.6272549466229975, 1.5935239414684474, 1.579291145550087]}",0,COMPLETE
30,30,0.9833144296478636,0.09316490190792404,2024-05-20 08:42:41.191434,2024-05-20 08:42:42.970368,0 days 00:00:01.778934,0.010434012472157292,15.795607155271409,0.006325054240652941,0.0001696069504809559,"{'AUC_ROCs': [0.9825654923215899, 0.9855725879170424, 0.9818052087049589], 'S_relative_errors': [0.09641157678007291, 0.08711890032382984, 0.09596422861986935], 'X_relative_errors': [0.782205658472531, 0.7779733757835612, 0.7784863309951259], 'Sparsity': [0.04360816326530612, 0.04395918367346939, 0.04409795918367347], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [10.40747606441021, 9.84612240731819, 10.672851417847314], 'dual_residual': [10.40747606441021, 9.84612240731819, 10.672851417847314], 'times': [1.411216391948983, 1.4648707548622042, 1.4207977871410549]}",0,COMPLETE
31,31,0.9964257489323392,0.04976871997579436,2024-05-20 08:42:42.988646,2024-05-20 08:42:44.780850,0 days 00:00:01.792204,0.1427293029796873,0.002835757194822646,0.0010111619778114052,0.009018329452871402,"{'AUC_ROCs': [0.9958378874060759, 0.9969242260564405, 0.9965151333345009], 'S_relative_errors': [0.045197914788836, 0.05387344527882809, 0.05023479985971899], 'X_relative_errors': [0.7743982229538137, 0.7876793950751445, 0.7793652405187703], 'Sparsity': [0.04625306122448979, 0.0476, 0.04781224489795918], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [8.842426093548315, 8.214826581785196, 8.930105917460962], 'dual_residual': [8.842426093548315, 8.214826581785196, 8.930105917460962], 'times': [1.4570049298927188, 1.4963843694422394, 1.4789933732245117]}",0,COMPLETE
32,32,0.9977106018207968,0.10832809416839184,2024-05-20 08:42:44.787578,2024-05-20 08:42:46.501726,0 days 00:00:01.714148,0.05423791459923963,3.0025325862481247,1.6069258783862503,0.007894035371795324,"{'AUC_ROCs': [0.9976398640858407, 0.9972407019277373, 0.9982512394488126], 'S_relative_errors': [0.10895960696831819, 0.10292799450392746, 0.11309668103292989], 'X_relative_errors': [0.8841137845525118, 0.8802254144472184, 0.8908738439116652], 'Sparsity': [0.10041632653061225, 0.09149387755102041, 0.10344489795918367], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [6.5320267143636785, 6.331731850558133, 6.477047394623892], 'dual_residual': [6.5320267143636785, 6.331731850558133, 6.477047394623892], 'times': [1.4294744215440005, 1.4449297073297203, 1.4252887449692935]}",0,COMPLETE
33,33,0.5,0.9999999999999997,2024-05-20 08:42:46.522792,2024-05-20 08:42:48.223077,0 days 00:00:01.700285,10.6682167721834,0.468701520098919,0.010351751924572576,0.018214272990756192,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [0.9999999999999998, 0.9999999999999998, 0.9999999999999996], 'X_relative_errors': [1.7836021013728298, 1.8480021186095439, 1.7676706889598686], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [60.68338741766366, 60.28189697920562, 61.24411194254562], 'dual_residual': [60.68338741766366, 60.28189697920562, 61.24411194254562], 'times': [1.4065022773575038, 1.3976980824954808, 1.4047630077693611]}",0,COMPLETE
