,number,values_0,values_1,datetime_start,datetime_complete,duration,params_lda1,params_ldag,params_psi_1,params_psi_2,params_psi_3,user_attrs_metrics,system_attrs_nsga2:generation,state
57,57,0.9475082602300989,0.8374659828135659,2024-05-20 08:59:46.781845,2024-05-20 08:59:49.292956,0 days 00:00:02.511111,0.209751596236899,75.43598593943699,0.0011378297119513793,7.239049462971366,47.37028231917017,"{'AUC_ROCs': [0.9477338703109597, 0.9472292839272647, 0.9475616264520726], 'S_relative_errors': [0.836866335313395, 0.8365520184266897, 0.8389795947006128], 'X_relative_errors': [0.9953599252238159, 0.9956877590131332, 0.9959332017680511], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.08520589), array(0.08161358), array(0.08982917)], 'dual_residual': [array(0.00469408), array(0.00468299), array(0.00465748)], 'times': [2.168476611142978, 2.297010654117912, 2.208053700160235]}",1,COMPLETE
58,58,0.9986441678233403,0.12527911714065423,2024-05-20 08:59:49.309126,2024-05-20 08:59:51.691832,0 days 00:00:02.382706,0.0014561573216799106,0.037930562555656154,9.16255570781682,35.15328785283636,4.277568409775029,"{'AUC_ROCs': [0.9986925666774443, 0.9983599527829309, 0.9988799840096456], 'S_relative_errors': [0.12582447853268572, 0.12138090601935454, 0.12863196686992248], 'X_relative_errors': [0.9999870784204178, 0.9999649694075021, 0.9999860486892556], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.01544354), array(0.01670404), array(0.01541673)], 'dual_residual': [array(0.00185786), array(0.00186758), array(0.00190223)], 'times': [2.1316150904167444, 2.093464421806857, 2.096404768526554]}",1,COMPLETE
59,59,0.9986369887670364,0.35240612530611176,2024-05-20 08:59:51.726723,2024-05-20 08:59:54.226768,0 days 00:00:02.500045,0.35877857953583875,1.2601547697604512,0.009557889367154643,55.053983899469884,6.909716774759722,"{'AUC_ROCs': [0.998137044138506, 0.9988746051125458, 0.9988993170500575], 'S_relative_errors': [0.35232566242632873, 0.35454503129940335, 0.35034768219260315], 'X_relative_errors': [0.9878566969840935, 0.9882120395036392, 0.9896825115340478], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.17302282), array(0.16560097), array(0.16937176)], 'dual_residual': [array(0.01123938), array(0.00883719), array(0.01068842)], 'times': [2.15986126777716, 2.15414381865412, 2.1757323862984776]}",1,COMPLETE
60,60,0.9481011628624564,0.8371514659061315,2024-05-20 08:59:54.245137,2024-05-20 08:59:56.771558,0 days 00:00:02.526421,0.44867631889594956,12.196602781012436,0.0016992639698006874,0.2713601658921592,55.31604436154879,"{'AUC_ROCs': [0.9496044149770663, 0.9475295975011236, 0.9471694761091793], 'S_relative_errors': [0.8352641751822187, 0.8368286327275865, 0.8393615898085894], 'X_relative_errors': [0.9941446766498429, 0.9943816905459785, 0.9948095612796255], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.08250181), array(0.0821751), array(0.08584717)], 'dual_residual': [array(0.00217771), array(0.00207391), array(0.00216399)], 'times': [2.2026463081128895, 2.1959692775271833, 2.2578641443978995]}",1,COMPLETE
61,61,0.998813142133808,0.14856055424543135,2024-05-20 08:59:56.806813,2024-05-20 08:59:59.226427,0 days 00:00:02.419614,0.0014561573216799106,0.0050223169324151865,0.7569302763430249,1.7170195050414094,88.6853353911019,"{'AUC_ROCs': [0.9990718075122729, 0.998447395569088, 0.9989202233200629], 'S_relative_errors': [0.1497809129733799, 0.14397635335755427, 0.15192439640535996], 'X_relative_errors': [0.9999743316315765, 0.999988826585114, 0.9999939334961133], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.00284886), array(0.0028315), array(0.00297544)], 'dual_residual': [array(0.00088252), array(0.00087491), array(0.0008707)], 'times': [2.1037808069959283, 2.1029040245339274, 2.0978311363141984]}",1,COMPLETE
62,62,0.9347780476377471,0.9562129606339339,2024-05-20 08:59:59.264928,2024-05-20 09:00:01.838191,0 days 00:00:02.573263,0.026199118102939702,0.11371101489422522,0.0011378297119513793,0.20976667981551644,0.006683051507886946,"{'AUC_ROCs': [0.9356595212142576, 0.9353222326730137, 0.93335238902597], 'S_relative_errors': [0.9559922971451181, 0.9566070927903843, 0.9560394919662994], 'X_relative_errors': [6.178274134296499, 6.441278636204598, 6.112706604561277], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.00330849), array(0.00288499), array(0.00323393)], 'dual_residual': [array(0.00620493), array(0.00595539), array(0.00594477)], 'times': [2.2422417763154954, 2.268055656692013, 2.272781921317801]}",1,COMPLETE
63,63,0.946743771248222,0.8379247647966083,2024-05-20 09:00:01.856063,2024-05-20 09:00:04.390957,0 days 00:00:02.534894,0.0011295639200224739,3.2038414776871686,11.222396444615612,0.08280416192061914,0.03563437322789429,"{'AUC_ROCs': [0.9465329057314568, 0.9468490902240998, 0.9468493177891095], 'S_relative_errors': [0.8370276215748281, 0.8369282610661413, 0.8398184117488553], 'X_relative_errors': [4.408152892044009, 4.587834035935076, 4.40583239030078], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.11927054), array(0.12321371), array(0.12022115)], 'dual_residual': [array(0.02268895), array(0.0221884), array(0.02124998)], 'times': [2.2419627481140196, 2.223072762368247, 2.2517525595612824]}",1,COMPLETE
64,64,0.9982143963733215,0.15129929577634604,2024-05-20 09:00:04.428164,2024-05-20 09:00:06.816375,0 days 00:00:02.388211,0.013216596886040962,1.43876672782202e-05,48.13603804769769,20.913788078996184,0.9479858327855266,"{'AUC_ROCs': [0.997823813368301, 0.9981716519563392, 0.9986477237953244], 'S_relative_errors': [0.1527725560907774, 0.1466531246579851, 0.15447220658027563], 'X_relative_errors': [1.000103377180735, 1.000108826156077, 1.0001120944860429], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.00369423), array(0.00368685), array(0.00374243)], 'dual_residual': [array(0.00080363), array(0.00078655), array(0.00079788)], 'times': [2.0781616589520127, 2.097373246680945, 2.081766111077741]}",1,COMPLETE
65,65,0.99886768609083,0.1091196188675298,2024-05-20 09:00:06.832010,2024-05-20 09:00:09.328641,0 days 00:00:02.496631,0.209751596236899,0.046074320656329146,30.465939484569887,0.0010956344824468495,21.432800039699675,"{'AUC_ROCs': [0.9990398335251965, 0.9988945337040723, 0.998668691043221], 'S_relative_errors': [0.11045005557667116, 0.10518140143423388, 0.11172739959168437], 'X_relative_errors': [0.999742572450955, 0.9996619211359904, 0.9998186213511974], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.03004808), array(0.02887617), array(0.03049092)], 'dual_residual': [array(0.02037361), array(0.02028711), array(0.0206278)], 'times': [2.171659388113767, 2.2060008784756064, 2.1623431434854865]}",1,COMPLETE
66,66,0.9460765511583288,0.9576556839442972,2024-05-20 09:00:09.357717,2024-05-20 09:00:12.129622,0 days 00:00:02.771905,0.0011194953052686915,15.581620690982644,0.02139019259674831,0.01094011277477855,0.0051561476056934,"{'AUC_ROCs': [0.9456978425011596, 0.9460254922983913, 0.9465063186754354], 'S_relative_errors': [0.9575422705380611, 0.9573060804523463, 0.9581187008424845], 'X_relative_errors': [6.212146347087438, 6.471031749266067, 6.149340328358973], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.00068028), array(0.00059425), array(0.0006868)], 'dual_residual': [array(0.00323087), array(0.00325376), array(0.00322811)], 'times': [2.470417132601142, 2.3126384948845953, 2.2584552310872823]}",1,COMPLETE
