,number,values_0,values_1,datetime_start,datetime_complete,duration,params_lda1,params_ldag,params_psi_1,params_psi_2,params_psi_3,user_attrs_metrics,system_attrs_nsga2:generation,state
0,0,0.8391283720368267,0.8244348061599,2024-05-20 07:05:06.365387,2024-05-20 07:05:08.962469,0 days 00:00:02.597082,3.2262401227211,5.686102834359349e-05,0.49780960990770406,1.0274328548898386,9.193105539083678,"{'AUC_ROCs': [0.8482159367115764, 0.8210166711218783, 0.8481525082770252], 'S_relative_errors': [0.80409198021686, 0.8404206551928205, 0.8287917830700193], 'X_relative_errors': [6.499009027846782, 7.085129952908829, 6.39646543041272], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.0058106), array(0.00496802), array(0.00383712)], 'dual_residual': [array(0.00153151), array(0.00063768), array(0.00076424)], 'times': [2.282417600043118, 2.2630883646197617, 2.287995411781594]}",0,COMPLETE
1,1,0.9714647495541856,0.9692092089868724,2024-05-20 07:05:08.965108,2024-05-20 07:05:11.587461,0 days 00:00:02.622353,0.012564911380460671,0.011376368200476928,0.007654901785084069,0.007987539786945694,0.0028566404300204894,"{'AUC_ROCs': [0.9714440706679541, 0.9737233602838646, 0.969226817710738], 'S_relative_errors': [0.9676832081815617, 0.9697651557195114, 0.9701792630595437], 'X_relative_errors': [9.181752844280668, 9.545647878802201, 8.79425364229828], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.02582928), array(0.05034778), array(0.06688862)], 'dual_residual': [array(0.00981394), array(0.01029832), array(0.01008829)], 'times': [2.2756666380446404, 2.269362216349691, 2.3006214380729944]}",0,COMPLETE
2,2,0.9669826722604214,0.6655949331785346,2024-05-20 07:05:11.589262,2024-05-20 07:05:14.166408,0 days 00:00:02.577146,3.546415007210747,6.336745617556912,0.001599286382442805,20.83582832774661,1.677545131255597,"{'AUC_ROCs': [0.9648669215745086, 0.9721019752448851, 0.9639791199618707], 'S_relative_errors': [0.6598778081127605, 0.6681344558268104, 0.6687725355960331], 'X_relative_errors': [3.706847512802375, 3.897136255889725, 3.5618586306425692], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.02378605), array(0.02965372), array(0.02357046)], 'dual_residual': [array(0.00050448), array(0.00052553), array(0.00093488)], 'times': [2.259997382061556, 2.2528299638070166, 2.2810100209899247]}",0,COMPLETE
3,3,0.854511589232725,0.7938642495531875,2024-05-20 07:05:14.170094,2024-05-20 07:05:16.744882,0 days 00:00:02.574788,1.930771177245366,0.06558137681015702,0.15268371594338798,0.032660421445735756,6.653903711085748,"{'AUC_ROCs': [0.8632184966723793, 0.8361356415994535, 0.8641806294263422], 'S_relative_errors': [0.768935118904409, 0.8120701914908706, 0.800587438264283], 'X_relative_errors': [6.579879801552721, 7.237499973062659, 6.544110041841248], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.00721654), array(0.00665779), array(0.00615899)], 'dual_residual': [array(0.00177713), array(0.00308816), array(0.00218127)], 'times': [2.2670444287359715, 2.262331292266026, 2.281295980559662]}",0,COMPLETE
4,4,0.9809802039907742,1.0000000563087232,2024-05-20 07:05:16.747611,2024-05-20 07:05:17.640949,0 days 00:00:00.893338,0.7676445289185869,0.007881676696194618,0.18971928644149869,0.02684967903018367,0.018992318523262962,"{'AUC_ROCs': [0.9941262477971264, 0.9901296659011166, 0.9586846982740798], 'S_relative_errors': [1.000000185593344, 1.0000000935299238, 0.9999998898029019], 'X_relative_errors': [9.477662618164318, 9.83210766255953, 9.05423379163193], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [1, 1, 1], 'iterations': [40, 39, 37], 'primal_residual': [array(0.00082414), array(0.00047049), array(0.00057129)], 'dual_residual': [array(6.24182374e-05), array(5.02507337e-05), array(2.27784328e-05)], 'times': [0.6082905000075698, 0.5926403633784503, 0.5678136248607188]}",0,COMPLETE
5,5,0.9940613511673767,0.7714328633871723,2024-05-20 07:05:17.642257,2024-05-20 07:05:20.202416,0 days 00:00:02.560159,0.0007030515960528661,0.00017837496677490234,0.0034461023314736245,0.07500929933924899,0.0017558976828839893,"{'AUC_ROCs': [0.9961201068361986, 0.9948333447629337, 0.9912306019029979], 'S_relative_errors': [0.7730622344088813, 0.7715616395646764, 0.7696747161879594], 'X_relative_errors': [7.337964574897117, 7.597716933653431, 6.979688922121046], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.00031203), array(0.00032225), array(0.00031812)], 'dual_residual': [array(0.01572643), array(0.0156473), array(0.01567384)], 'times': [2.282096113311127, 2.2678151200525463, 2.2905308417975903]}",0,COMPLETE
6,6,0.9772715257745032,0.6721929240337889,2024-05-20 07:05:20.206476,2024-05-20 07:05:22.796704,0 days 00:00:02.590228,9.298496851285499,1.1892075203358001,0.43571983453904733,43.47472998295711,0.3634001457150081,"{'AUC_ROCs': [0.9781565047715743, 0.9806051763494043, 0.973052896202531], 'S_relative_errors': [0.6474128978777937, 0.6887306376944795, 0.6804352365290938], 'X_relative_errors': [2.200361096909591, 2.5830742779917584, 2.2717679489236784], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.23863995), array(0.25593427), array(0.22919341)], 'dual_residual': [array(0.01925655), array(0.02350045), array(0.02008336)], 'times': [2.2754439075943083, 2.276724063558504, 2.285544847138226]}",0,COMPLETE
7,7,0.9954454056746375,0.10601738100167511,2024-05-20 07:05:22.801620,2024-05-20 07:05:25.377701,0 days 00:00:02.576081,0.0005736868296102074,5.7754678207396516e-05,0.005296266706353768,0.016917273536933255,1.1611501030312574,"{'AUC_ROCs': [0.9972522776547941, 0.9948427374452836, 0.9942412019238348], 'S_relative_errors': [0.10573404263475672, 0.10180498316780266, 0.11051311720246594], 'X_relative_errors': [1.0042880255396918, 1.0031491652033884, 1.0028074638627724], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.19029596), array(0.19018249), array(0.15904209)], 'dual_residual': [array(0.0372976), array(0.03789013), array(0.03855529)], 'times': [2.2595788594335318, 2.2850598664954305, 2.2927860396448523]}",0,COMPLETE
8,8,0.8290014806223175,0.8345249409381171,2024-05-20 07:05:25.383512,2024-05-20 07:05:27.963370,0 days 00:00:02.579858,6.152841899037428,1.27183131912682e-05,0.08401321246100438,0.9803149730174768,18.80679998212117,"{'AUC_ROCs': [0.8334621536578612, 0.8549637139343622, 0.7985785742747293], 'S_relative_errors': [0.8170784480756497, 0.8490356901389264, 0.8374606845997751], 'X_relative_errors': [5.665409960314987, 6.168045048654521, 5.544638717549424], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.01541001), array(0.01431677), array(0.01392244)], 'dual_residual': [array(0.00215289), array(0.00138956), array(0.00208014)], 'times': [2.2804014787543565, 2.2652208213694394, 2.3502333187498152]}",0,COMPLETE
9,9,0.9982617703792841,0.12779399095347518,2024-05-20 07:05:27.969494,2024-05-20 07:05:30.463166,0 days 00:00:02.493672,0.10015437902507762,0.6353887415802125,0.0047816291586375535,46.37837595221779,5.542587571470756,"{'AUC_ROCs': [0.9985884895813539, 0.9985888093948515, 0.9976080121616467], 'S_relative_errors': [0.1257009190491307, 0.12660222727467257, 0.13107882653662228], 'X_relative_errors': [0.9895581127964671, 0.9890153719125101, 0.9896467464651929], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.09837102), array(0.09906839), array(0.10262845)], 'dual_residual': [array(0.01810727), array(0.01827772), array(0.0186861)], 'times': [2.1824535995256156, 2.173286769306287, 2.1766658276319504]}",0,COMPLETE
10,10,0.9989136880699786,0.23484783556943747,2024-05-20 07:05:30.469738,2024-05-20 07:05:32.950957,0 days 00:00:02.481219,5.05202997961901,0.0029564323608873328,0.7268885235339938,43.389787771377385,2.364359989523621,"{'AUC_ROCs': [0.9995558022926766, 0.9994384094987909, 0.9977468524184682], 'S_relative_errors': [0.2319441773807256, 0.23619500965503915, 0.2364043196725477], 'X_relative_errors': [0.9921080974704286, 0.993760750000363, 0.9935670168701897], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.02899834), array(0.02184066), array(0.02337707)], 'dual_residual': [array(0.00144833), array(0.0012397), array(0.00114609)], 'times': [2.1681507320608944, 2.1774690721649677, 2.1829376735258847]}",0,COMPLETE
11,11,0.995155280910477,0.10436603110107344,2024-05-20 07:05:32.958211,2024-05-20 07:05:35.445748,0 days 00:00:02.487537,0.006083875922998813,0.002191885569399671,0.9440546834161292,0.0020078339275472912,8.464525349293202,"{'AUC_ROCs': [0.9969865045576692, 0.9957153588637951, 0.9927639793099664], 'S_relative_errors': [0.10402087341646205, 0.10024768703271432, 0.10882953285404395], 'X_relative_errors': [0.9991547953056, 0.9992929900358114, 0.9990649436864646], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.05821589), array(0.06033851), array(0.0623708)], 'dual_residual': [array(0.02563635), array(0.02460088), array(0.02390402)], 'times': [2.184250202961266, 2.1749020831193775, 2.19051358778961]}",0,COMPLETE
12,12,0.9967942025432398,0.27537205419067273,2024-05-20 07:05:35.451752,2024-05-20 07:05:37.802930,0 days 00:00:02.351178,0.02537417739386448,1.78045160544761,28.850989599094767,13.980953662519768,53.66901073579213,"{'AUC_ROCs': [0.9969216485618516, 0.9973414504489501, 0.9961195086189174], 'S_relative_errors': [0.27053927749158585, 0.27427238434123974, 0.2813045007391926], 'X_relative_errors': [0.9982083592491782, 0.9983513963936187, 0.9991024698649306], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.24476016), array(0.25312228), array(0.22352356)], 'dual_residual': [array(0.01694066), array(0.01772942), array(0.01468381)], 'times': [2.062400579219684, 2.0677890349179506, 2.0768896399531513]}",0,COMPLETE
13,13,0.9994418067279837,0.11733434219063522,2024-05-20 07:05:37.811222,2024-05-20 07:05:40.350804,0 days 00:00:02.539582,2.241944544139389,0.0022318071641823233,0.0014236451739759648,16.14405415605019,0.01603811078577737,"{'AUC_ROCs': [0.9997134513368041, 0.9994700584122559, 0.9991419104348909], 'S_relative_errors': [0.11454734753679377, 0.11796824054120275, 0.11948743849390915], 'X_relative_errors': [0.7446858724455317, 0.7650404432859068, 0.7450346492202181], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.1740845), array(0.18072077), array(0.18080946)], 'dual_residual': [array(0.15273105), array(0.17678201), array(0.16559417)], 'times': [2.224619386019185, 2.2269827583804727, 2.238887795479968]}",0,COMPLETE
14,14,0.9606887530963973,1.0000000228680057,2024-05-20 07:05:40.358519,2024-05-20 07:05:41.389156,0 days 00:00:01.030637,0.3742217978448133,0.04813978953663752,0.0017594741572867375,0.0018476504425537464,0.02701167973514769,"{'AUC_ROCs': [0.9513674298699578, 0.9630734644565087, 0.9676253649627252], 'S_relative_errors': [1.0000000210790647, 0.9999999669451809, 1.0000000805797715], 'X_relative_errors': [9.489199330906947, 9.844182600623835, 9.065538166906386], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [1, 1, 1], 'iterations': [49, 49, 47], 'primal_residual': [array(0.00042115), array(0.00039605), array(0.00044833)], 'dual_residual': [array(5.72590187e-06), array(6.25626859e-06), array(3.12459505e-06)], 'times': [0.7523091281764209, 0.7413444621488452, 0.7180648720823228]}",0,COMPLETE
15,15,0.8231623725057119,0.9700207763507026,2024-05-20 07:05:41.395982,2024-05-20 07:05:43.490700,0 days 00:00:02.094718,4.391457524832885,0.0002444810040008162,0.25522537652932487,6.133194230640728,4.729781644328296,"{'AUC_ROCs': [0.8006910264664939, 0.8691673839324077, 0.799628707118234], 'S_relative_errors': [0.9646943583280435, 0.9707739499091687, 0.9745940208148957], 'X_relative_errors': [7.881840046637921, 8.22143387739611, 7.585756340784165], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [1, 1, 1], 'iterations': [122, 121, 118], 'primal_residual': [array(0.0009025), array(0.00088824), array(0.00081939)], 'dual_residual': [array(0.00017351), array(0.00024145), array(0.00014542)], 'times': [1.8448319272138178, 1.827420540386811, 1.8005739774089307]}",0,COMPLETE
