,number,values_0,values_1,datetime_start,datetime_complete,duration,params_lda1,params_ldag,params_psi_1,params_psi_2,params_psi_3,user_attrs_metrics,system_attrs_nsga2:generation,state
0,0,0.9969433675567858,0.17270267721816102,2024-05-20 06:58:24.736643,2024-05-20 06:58:27.320808,0 days 00:00:02.584165,0.00450941802358371,0.7201968873373001,22.325540928611694,0.0568261568994025,8.768559623630319,"{'AUC_ROCs': [0.9973292680941371, 0.997028382030429, 0.9964724525457915], 'S_relative_errors': [0.16983129855183668, 0.17270903983523495, 0.1755676932674114], 'X_relative_errors': [0.988403260823128, 0.9896509711149064, 0.9920726557072581], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.15120073), array(0.13220688), array(0.12683827)], 'dual_residual': [array(0.01134237), array(0.00881011), array(0.00933853)], 'times': [2.325722445966676, 2.30063277320005, 2.259313483024016]}",0,COMPLETE
1,1,0.9783341411126388,0.5400781945283049,2024-05-20 06:58:27.322355,2024-05-20 06:58:29.916700,0 days 00:00:02.594345,0.02014771863300601,0.7414041708163045,4.409578615819888,0.011781239866023528,0.1163559763445377,"{'AUC_ROCs': [0.9771078763019633, 0.9794795735546103, 0.9784149734813429], 'S_relative_errors': [0.5379431003261174, 0.5393492603560491, 0.5429422229027481], 'X_relative_errors': [4.822796263833914, 5.015433506138978, 4.6500812680599415], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.36155463), array(0.11616493), array(0.15605659)], 'dual_residual': [array(0.04529779), array(0.04729087), array(0.03987415)], 'times': [2.269855038728565, 2.304601891664788, 2.264831374399364]}",0,COMPLETE
2,2,0.9074772285589274,0.8870183466606069,2024-05-20 06:58:29.918513,2024-05-20 06:58:32.639929,0 days 00:00:02.721416,0.34605428539885696,2.0456101362165398e-05,0.03807868888098869,1.0515978253697347,0.009843076776600389,"{'AUC_ROCs': [0.9211163305526515, 0.9094073542247769, 0.8919080008993538], 'S_relative_errors': [0.8735007850792117, 0.895726828715291, 0.8918274261873178], 'X_relative_errors': [8.170190556687514, 8.692144489636716, 7.968624480031025], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.01124689), array(0.01245113), array(0.01260253)], 'dual_residual': [array(0.01771861), array(0.01649424), array(0.01690588)], 'times': [2.2579313043970615, 2.253412025049329, 2.402586845913902]}",0,COMPLETE
3,3,0.8277149956854432,0.9999999999999908,2024-05-20 06:58:32.642287,2024-05-20 06:58:34.771371,0 days 00:00:02.129084,4.440461353138223,0.2526079741036332,1.8304640613299226,0.09390227968805363,0.16683939533892722,"{'AUC_ROCs': [0.8483315433938832, 0.7932212637685865, 0.8415921798938596], 'S_relative_errors': [0.9999999999999872, 0.9999999999999882, 0.9999999999999967], 'X_relative_errors': [9.371550898112016, 9.721149813020705, 8.950378079194701], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [1, 1, 1], 'iterations': [113, 109, 104], 'primal_residual': [array(0.00096948), array(0.00097555), array(0.00065557)], 'dual_residual': [array(3.22419205e-05), array(3.22026505e-05), array(2.26530783e-05)], 'times': [1.7402588343247771, 1.6309998866636306, 1.6463861947413534]}",0,COMPLETE
4,4,0.8162914606033751,0.9982197059373434,2024-05-20 06:58:34.775284,2024-05-20 06:58:37.371060,0 days 00:00:02.595776,4.799395516555419,7.208214920663513e-05,3.236105962004946,0.002391446326756131,6.855394602396122,"{'AUC_ROCs': [0.826392716304199, 0.8059279284385721, 0.8165537370673541], 'S_relative_errors': [0.9969071419205111, 0.9977519758916154, 0.999999999999904], 'X_relative_errors': [8.509780002547751, 8.826906765559775, 8.1323359558682], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.00275173), array(0.00264937), array(0.00208741)], 'dual_residual': [array(8.84109761e-05), array(6.60892943e-05), array(4.98742829e-05)], 'times': [2.271836915286258, 2.2831503364723176, 2.2976542208343744]}",0,COMPLETE
5,5,0.9790390266274586,0.5350085782972657,2024-05-20 06:58:37.374826,2024-05-20 06:58:39.950147,0 days 00:00:02.575321,0.0016987912884061113,9.304203931317758,51.71968680356426,0.9668588556992276,0.679424590701624,"{'AUC_ROCs': [0.9795407394541955, 0.9794566857797578, 0.9781196546484224], 'S_relative_errors': [0.5322872233624509, 0.533992514838298, 0.5387459966910483], 'X_relative_errors': [2.8806057416326856, 2.9952534892909535, 2.7911117857378533], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.0484529), array(0.04680333), array(0.04551674)], 'dual_residual': [array(0.00142574), array(0.00143974), array(0.00137335)], 'times': [2.246935701929033, 2.2060250432696193, 2.25122118066065]}",0,COMPLETE
6,6,0.9969704042512296,0.22023020671127877,2024-05-20 06:58:39.952117,2024-05-20 06:58:42.663622,0 days 00:00:02.711505,0.04664835346784364,0.9806093024404362,0.35889885841163477,27.04348727182763,2.5797844699900474,"{'AUC_ROCs': [0.997569904028993, 0.9972799836906601, 0.9960613250340358], 'S_relative_errors': [0.21688066764934444, 0.21945807598304934, 0.22435187650144245], 'X_relative_errors': [0.9848012756063851, 0.9748121356219985, 0.9710880906571199], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.19905586), array(0.18403546), array(0.17903722)], 'dual_residual': [array(0.0168577), array(0.01286646), array(0.01298469)], 'times': [2.2058466074522585, 2.4356794599443674, 2.2117603302467614]}",0,COMPLETE
7,7,0.9954274073794899,0.1003431243004006,2024-05-20 06:58:42.670399,2024-05-20 06:58:45.097548,0 days 00:00:02.427149,0.05686964484501542,0.0030597169030402663,8.815820613701165,1.5031136453164933,0.06741505038342502,"{'AUC_ROCs': [0.9973299870973826, 0.9959673296534683, 0.9929849053876185], 'S_relative_errors': [0.09993217869799426, 0.09634282399295785, 0.10475437021024972], 'X_relative_errors': [1.0000793219829534, 1.0000900155208015, 1.0000836657515888], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.00325213), array(0.00334394), array(0.00349005)], 'dual_residual': [array(0.00114102), array(0.00108337), array(0.00097837)], 'times': [2.1794782986398786, 2.108291939366609, 2.1188778555952013]}",0,COMPLETE
8,8,0.9962862552613556,0.0817173142452134,2024-05-20 06:58:45.102402,2024-05-20 06:58:47.592678,0 days 00:00:02.490276,0.393506372789592,2.0116877839921724e-05,0.0370693758490947,56.18829832353644,0.08512161103990282,"{'AUC_ROCs': [0.9975727253287423, 0.9965359639375113, 0.9947500765178133], 'S_relative_errors': [0.08165484741543282, 0.07841424525671811, 0.08508285006348933], 'X_relative_errors': [1.0232739573948497, 1.026193510256301, 1.0207559261937995], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.46921822), array(0.46162915), array(0.44608887)], 'dual_residual': [array(0.05456909), array(0.05314421), array(0.04989257)], 'times': [2.1836305379401892, 2.184955016942695, 2.19305341062136]}",0,COMPLETE
9,9,0.994804532920322,0.1053537854842806,2024-05-20 06:58:47.601349,2024-05-20 06:58:50.088933,0 days 00:00:02.487584,0.0015306898951511422,0.0005955761935037149,0.005564354882817026,14.231416155898245,0.7877188979249322,"{'AUC_ROCs': [0.9967225143982867, 0.994725530391774, 0.9929655539709052], 'S_relative_errors': [0.10498976578964452, 0.1011901635350272, 0.10988142712817008], 'X_relative_errors': [1.0007502439872613, 1.0005455012919342, 1.000446320566137], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.06454252), array(0.06235717), array(0.06230374)], 'dual_residual': [array(0.01150305), array(0.01162537), array(0.01097787)], 'times': [2.160385387018323, 2.1655271891504526, 2.1776135973632336]}",0,COMPLETE
10,10,0.99870065018691,0.8880471524866232,2024-05-20 06:58:50.097053,2024-05-20 06:58:52.727199,0 days 00:00:02.630146,0.010064501214220981,2.2131972358723797e-05,0.014937577740346075,0.024022421667503756,0.009525688818271745,"{'AUC_ROCs': [0.9988287472812519, 0.9989292464581068, 0.9983439568213711], 'S_relative_errors': [0.8875923801729048, 0.8887148899684718, 0.8878341873184934], 'X_relative_errors': [8.421650789913915, 8.747660809315308, 8.047792886756769], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.00110725), array(0.00104758), array(0.00133574)], 'dual_residual': [array(0.00523375), array(0.00527228), array(0.00502187)], 'times': [2.269450016785413, 2.2593190108891577, 2.319950198987499]}",0,COMPLETE
11,11,0.9914518604406446,0.6895263320770099,2024-05-20 06:58:52.735220,2024-05-20 06:58:55.301690,0 days 00:00:02.566470,0.0005165836624382688,1.6225331938183935e-05,0.031416034114681794,0.01669408800266945,0.1029476403833526,"{'AUC_ROCs': [0.9920149735655156, 0.9929140256125683, 0.9894265821438502], 'S_relative_errors': [0.6920347689236951, 0.6900210219988555, 0.686523205308479], 'X_relative_errors': [6.568982574629014, 6.794919558424329, 6.225788252067568], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.00538651), array(0.0047723), array(0.00523503)], 'dual_residual': [array(0.03842921), array(0.03669747), array(0.03680318)], 'times': [2.25659197778441, 2.2739968956448138, 2.2796742380596697]}",0,COMPLETE
12,12,0.9790848740152075,0.5316413937714782,2024-05-20 06:58:55.310096,2024-05-20 06:58:57.807154,0 days 00:00:02.497058,0.0028872301593334073,4.1539359372296385,87.82097351382738,0.0357639872064152,0.2426550729951636,"{'AUC_ROCs': [0.9793901472276957, 0.9793216357204403, 0.9785428390974862], 'S_relative_errors': [0.5273037187093895, 0.5310902492736826, 0.5365302133313625], 'X_relative_errors': [2.17717879783371, 2.25624666996408, 2.090178215013202], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [array(0.25492611), array(0.21337611), array(0.15115206)], 'dual_residual': [array(0.02833666), array(0.0301364), array(0.02784917)], 'times': [2.2418975171167403, 2.2074871603399515, 2.216052452567965]}",0,COMPLETE
