,number,values_0,values_1,datetime_start,datetime_complete,duration,params_lda1,params_psi_2,params_psi_3,params_rho,user_attrs_metrics,system_attrs_nsga2:generation,state
48,48,0.5,0.999999999999999,2024-05-20 06:42:45.260736,2024-05-20 06:42:46.924531,0 days 00:00:01.663795,7.825733673158759,0.06497749823992219,0.41152323096531995,1.357650308744768e-05,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [0.9999999999999991, 0.9999999999999989, 0.9999999999999989], 'X_relative_errors': [2.48874951120485, 2.5737719351285797, 2.3869814986336744], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [88.11157616685121, 87.23949663772785, 85.90870668261374], 'dual_residual': [88.11157616685121, 87.23949663772785, 85.90870668261374], 'times': [1.436121285893023, 1.3928074261639267, 1.3908112470526248]}",0,COMPLETE
49,49,0.9644859775558662,inf,2024-05-20 06:42:46.936496,2024-05-20 06:42:48.822260,0 days 00:00:01.885764,0.0654379017531593,1.1708557392813308,3.804704325472588,19.135487873156688,"{'AUC_ROCs': [0.9633761322760821, 0.9651193436890179, 0.9649624567024984], 'S_relative_errors': [inf, inf, inf], 'X_relative_errors': [inf, inf, inf], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [inf, inf, inf], 'dual_residual': [inf, inf, inf], 'times': [1.61326060956344, 1.6149881100282073, 1.6085676080547273]}",0,COMPLETE
50,50,0.9950165315928654,0.10571839505032776,2024-05-20 06:42:48.849741,2024-05-20 06:42:50.638674,0 days 00:00:01.788933,0.0008735446801907145,0.015546133228270384,0.3260541104593471,0.07161327416239965,"{'AUC_ROCs': [0.9969374707962172, 0.9955285542908352, 0.992583569691544], 'S_relative_errors': [0.105344116669696, 0.10154501705196732, 0.11026605142932], 'X_relative_errors': [0.9999999960936121, 0.9999999952728735, 0.999999996507668], 'Sparsity': [0.9961224489795918, 0.9954204081632653, 0.9961387755102041], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.0012406011105284527, 0.0012931499006556151, 0.001191088308765514], 'dual_residual': [0.0012406011105284527, 0.0012931499006556151, 0.001191088308765514], 'times': [1.4300547521561384, 1.4262962283100933, 1.4887740884441882]}",1,COMPLETE
51,51,0.5,0.999999999999999,2024-05-20 06:42:50.667077,2024-05-20 06:42:52.396083,0 days 00:00:01.729006,0.5373274331538979,0.01893731309397616,78.8238277915588,0.00012228821427337828,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [0.9999999999999991, 0.9999999999999989, 0.9999999999999989], 'X_relative_errors': [2.48942074626019, 2.57411907242334, 2.3874183622605796], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [88.10295869138321, 87.23525339461159, 85.90296848950818], 'dual_residual': [88.10295869138321, 87.23525339461159, 85.90296848950818], 'times': [1.405516737839207, 1.4237782224081457, 1.4929448149632663]}",1,COMPLETE
52,52,0.5,0.999999999999999,2024-05-20 06:42:52.421963,2024-05-20 06:42:54.114077,0 days 00:00:01.692114,2.6633185537907518,26.284677576654733,0.15093238638244558,0.00012100919216660199,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [0.9999999999999991, 0.9999999999999989, 0.9999999999999989], 'X_relative_errors': [2.488600638299932, 2.573198823357524, 2.3887381785191564], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [88.11348700362208, 87.24650038283534, 85.88562402640274], 'dual_residual': [88.11348700362208, 87.24650038283534, 85.88562402640274], 'times': [1.4295936594717205, 1.4009065048303455, 1.409915162017569]}",1,COMPLETE
53,53,0.9945874339072248,0.10511814746282881,2024-05-20 06:42:54.142894,2024-05-20 06:42:55.855434,0 days 00:00:01.712540,0.0010870501643365292,1.1834027424132079,0.731367094386293,0.000959190938095932,"{'AUC_ROCs': [0.9966275506619321, 0.9946877844279391, 0.9924469666318032], 'S_relative_errors': [0.10479368264516924, 0.10089421712206023, 0.10966654262125698], 'X_relative_errors': [0.9977241818750604, 0.9972091743291862, 0.997634340654486], 'Sparsity': [0.7029142857142857, 0.6578938775510204, 0.6642122448979592], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.9435367028201436, 0.9970041916585798, 0.981330526593516], 'dual_residual': [0.9435367028201436, 0.9970041916585798, 0.981330526593516], 'times': [1.4284749228972942, 1.4235704329330474, 1.4157693879678845]}",1,COMPLETE
54,54,0.9953365253489811,0.10501187042563849,2024-05-20 06:42:55.881093,2024-05-20 06:42:57.623038,0 days 00:00:01.741945,0.001242726279862443,30.117125443713554,0.4273031432623498,0.001033629474330389,"{'AUC_ROCs': [0.9965259487831235, 0.9960163229855795, 0.9934673042782403], 'S_relative_errors': [0.1046505049634907, 0.10077397239712738, 0.10961113391629741], 'X_relative_errors': [0.9971326436154654, 0.9967015987763258, 0.9974182217395489], 'Sparsity': [0.6519755102040816, 0.6195183673469388, 0.6790204081632653], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [1.0583882708335077, 1.0856810290039594, 1.026808653215348], 'dual_residual': [1.0583882708335077, 1.0856810290039594, 1.026808653215348], 'times': [1.4289957291912287, 1.4234427276533097, 1.4519083788618445]}",1,COMPLETE
55,55,0.9948787736701394,0.09277406658111446,2024-05-20 06:42:57.652748,2024-05-20 06:42:59.399184,0 days 00:00:01.746436,0.038645246490395906,8.048309129975385,0.010535999502299229,0.00922779513058691,"{'AUC_ROCs': [0.9969317193649618, 0.9951700362994779, 0.9925345653459785], 'S_relative_errors': [0.09189109919622164, 0.08830504046148503, 0.09812606008563671], 'X_relative_errors': [0.9463935228844829, 0.9452330284566217, 0.9534688115307288], 'Sparsity': [0.2836489795918367, 0.2617551020408163, 0.2776734693877551], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [4.519968786570198, 4.354571226454289, 4.301080540103445], 'dual_residual': [4.519968786570198, 4.354571226454289, 4.301080540103445], 'times': [1.4550268407911062, 1.4225998513866216, 1.4314866163767874]}",1,COMPLETE
56,56,0.5,0.999999999999999,2024-05-20 06:42:59.427716,2024-05-20 06:43:01.349800,0 days 00:00:01.922084,8.277817382669868,19.50853437038087,0.44484149756335895,0.22243161950974194,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [0.9999999999999991, 0.9999999999999989, 0.9999999999999989], 'X_relative_errors': [9.492677683125983, 9.84782391381354, 9.068946475189914], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.13966112382175547, 0.1863703409444196, 0.16584971132964138], 'dual_residual': [0.13966112382175547, 0.1863703409444196, 0.16584971132964138], 'times': [1.6051657916978002, 1.6460662824101746, 1.6461675413884223]}",1,COMPLETE
57,57,0.9950957257501974,0.10502176389734579,2024-05-20 06:43:01.360608,2024-05-20 06:43:03.046670,0 days 00:00:01.686062,0.001242726279862443,0.015546133228270384,5.21492220614975,0.001033629474330389,"{'AUC_ROCs': [0.9968173425409773, 0.9961140023335044, 0.9923558323761107], 'S_relative_errors': [0.10467860607581914, 0.10079421588590769, 0.1095924697303105], 'X_relative_errors': [0.9972488670043475, 0.9967872150286282, 0.9973420559892835], 'Sparsity': [0.6656734693877551, 0.6470285714285714, 0.6716489795918368], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [1.0371296382037636, 1.0717227261900202, 1.0404916588548145], 'dual_residual': [1.0371296382037636, 1.0717227261900202, 1.0404916588548145], 'times': [1.420380923198536, 1.4225611402653158, 1.4238325697369874]}",1,COMPLETE
58,58,0.9946569539559955,0.09994486224415029,2024-05-20 06:43:03.078174,2024-05-20 06:43:04.880369,0 days 00:00:01.802195,0.009866550045832595,5.681968632174362,0.012950849974676479,0.0034244600587970144,"{'AUC_ROCs': [0.9965735808153368, 0.994648944779635, 0.9927483362730151], 'S_relative_errors': [0.09984240210376417, 0.09558232373692661, 0.10440986089176009], 'X_relative_errors': [0.9775658885231822, 0.974809630664497, 0.977189181908246], 'Sparsity': [0.36366530612244896, 0.36950204081632654, 0.396130612244898], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [2.947560052165933, 2.9788115760077942, 3.0304060084457065], 'dual_residual': [2.947560052165933, 2.9788115760077942, 3.0304060084457065], 'times': [1.4171814082656056, 1.4255711154546589, 1.4908548658713698]}",1,COMPLETE
59,59,0.9657039795329402,inf,2024-05-20 06:43:04.912209,2024-05-20 06:43:06.818890,0 days 00:00:01.906681,1.0325445649130116,0.03459920956192109,0.9092526401895875,26.608087598789115,"{'AUC_ROCs': [0.9659184474666278, 0.966209855277933, 0.9649836358542596], 'S_relative_errors': [inf, inf, inf], 'X_relative_errors': [inf, inf, inf], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [inf, inf, inf], 'dual_residual': [inf, inf, inf], 'times': [1.5962061053141952, 1.5921368666458875, 1.6038343636319041]}",1,COMPLETE
60,60,0.5,0.999999999999999,2024-05-20 06:43:06.851769,2024-05-20 06:43:08.600968,0 days 00:00:01.749199,0.9356083377864691,1.8944666071363343,5.9613256136734085,0.0014810762243403844,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [0.9999999999999991, 0.9999999999999989, 0.9999999999999989], 'X_relative_errors': [2.487674969737158, 2.5747871165343588, 2.3818304429329498], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [88.12536479501924, 87.22708534604838, 85.97625767129904], 'dual_residual': [88.12536479501924, 87.22708534604838, 85.97625767129904], 'times': [1.3879700496327132, 1.3931516271550208, 1.4347315987106413]}",1,COMPLETE
61,61,0.9946935115573687,0.10043559975836398,2024-05-20 06:43:08.633750,2024-05-20 06:43:10.352202,0 days 00:00:01.718452,0.0007449412456936574,0.02713286478955296,44.18491257642028,0.0002687934473581233,"{'AUC_ROCs': [0.9968813457240123, 0.9946657976088342, 0.9925333913392593], 'S_relative_errors': [0.10021303845439787, 0.09608335578849554, 0.10501040503219856], 'X_relative_errors': [0.9790430862763069, 0.9768955392837897, 0.9794950984852155], 'Sparsity': [0.39845714285714284, 0.37136326530612246, 0.38524897959183674], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [2.849209753585074, 2.857708453231775, 2.875770634946086], 'dual_residual': [2.849209753585074, 2.857708453231775, 2.875770634946086], 'times': [1.4085885370150208, 1.4173820249270648, 1.421470926143229]}",1,COMPLETE
62,62,0.5,0.999999999999999,2024-05-20 06:43:10.364147,2024-05-20 06:43:12.031832,0 days 00:00:01.667685,0.12776573055825263,0.0040189199798259835,0.10355313664446168,3.295957809750899e-05,"{'AUC_ROCs': [0.5, 0.5, 0.5], 'S_relative_errors': [0.9999999999999991, 0.9999999999999989, 0.9999999999999989], 'X_relative_errors': [2.4865051047436486, 2.5751208895340256, 2.3877354357729903], 'Sparsity': [0.0, 0.0, 0.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [88.14036740323247, 87.22300328626626, 85.89880283885127], 'dual_residual': [88.14036740323247, 87.22300328626626, 85.89880283885127], 'times': [1.3916063429787755, 1.4193616905249655, 1.3978443718515337]}",1,COMPLETE
63,63,0.9647970799668131,inf,2024-05-20 06:43:12.056536,2024-05-20 06:43:14.020373,0 days 00:00:01.963837,0.05974409281892685,3.0400973359368426,0.40910165273279614,55.58071890021882,"{'AUC_ROCs': [0.9655965142094644, 0.9645806421289473, 0.9642140835620275], 'S_relative_errors': [inf, inf, inf], 'X_relative_errors': [inf, inf, inf], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [inf, inf, inf], 'dual_residual': [inf, inf, inf], 'times': [1.5853778505697846, 1.5927351145073771, 1.6747366841882467]}",1,COMPLETE
64,64,0.9953567643369254,0.10571777105828584,2024-05-20 06:43:14.043154,2024-05-20 06:43:15.765158,0 days 00:00:01.722004,0.03925207077644185,0.04571390805769181,53.08104316906009,0.3805219210416018,"{'AUC_ROCs': [0.9965012344589916, 0.9957812231025347, 0.99378783544925], 'S_relative_errors': [0.10534358923966865, 0.10154427836637268, 0.11026544556881616], 'X_relative_errors': [0.9999978157083371, 0.9999968241775874, 0.9999976023854562], 'Sparsity': [0.9698285714285714, 0.9603836734693878, 0.9654938775510205], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.02930223408939856, 0.033678675126198813, 0.031270806997969], 'dual_residual': [0.02930223408939856, 0.033678675126198813, 0.031270806997969], 'times': [1.4416377691086382, 1.459377114661038, 1.4356396435759962]}",1,COMPLETE
65,65,0.9949183989101673,0.08872012662497168,2024-05-20 06:43:15.780161,2024-05-20 06:43:17.535344,0 days 00:00:01.755183,0.016696866100757966,0.011552909655285465,0.012950849974676479,0.0034244600587970144,"{'AUC_ROCs': [0.9964426009039996, 0.9950991092142638, 0.9932134866122385], 'S_relative_errors': [0.08858142347517403, 0.0841815503800105, 0.0933974060197305], 'X_relative_errors': [0.9338365861046751, 0.9291432544518711, 0.9362504000442026], 'Sparsity': [0.24480816326530613, 0.2267183673469388, 0.24292244897959184], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [5.003292605409768, 4.93786262497105, 5.008652088878738], 'dual_residual': [5.003292605409768, 4.93786262497105, 5.008652088878738], 'times': [1.409494609804824, 1.4268568225670606, 1.484816380776465]}",1,COMPLETE
66,66,0.9949654951043104,0.09992110729004133,2024-05-20 06:43:17.549838,2024-05-20 06:43:19.248250,0 days 00:00:01.698412,0.009866550045832595,0.001023268932858958,0.22103875335811554,0.0034244600587970144,"{'AUC_ROCs': [0.9966328718211873, 0.9951647888882823, 0.9930988246034614], 'S_relative_errors': [0.09958317164944358, 0.0955015842013661, 0.10467856601931431], 'X_relative_errors': [0.976507864552038, 0.9744731142444821, 0.97821625495617], 'Sparsity': [0.3840816326530612, 0.3648489795918367, 0.3825795918367347], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [3.015302380079162, 2.997807717034041, 2.96330380346636], 'dual_residual': [3.015302380079162, 2.997807717034041, 2.96330380346636], 'times': [1.4185715874191374, 1.4204724291339517, 1.423215686576441]}",1,COMPLETE
67,67,0.9889520365554136,0.04905217190633143,2024-05-20 06:43:19.271939,2024-05-20 06:43:20.966229,0 days 00:00:01.694290,0.1571636320907282,0.0028884857708969588,25.433560672770408,0.009951435666090027,"{'AUC_ROCs': [0.9899097466329143, 0.991103866143984, 0.9858424968893423], 'S_relative_errors': [0.048757639487792, 0.047342521009434216, 0.05105635522176806], 'X_relative_errors': [0.8050015994291653, 0.8078332451360192, 0.8052025032332277], 'Sparsity': [0.12783673469387755, 0.13133061224489795, 0.1284734693877551], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [8.410830721493749, 7.949199997217408, 8.571483280694459], 'dual_residual': [8.410830721493749, 7.949199997217408, 8.571483280694459], 'times': [1.4096452433150262, 1.4061614777892828, 1.422052662121132]}",1,COMPLETE
68,68,0.9951776085652404,0.10381587653756313,2024-05-20 06:43:21.001310,2024-05-20 06:43:22.722022,0 days 00:00:01.720712,0.15605633458961693,19.969576879384437,0.7214289928720289,0.08777216271626923,"{'AUC_ROCs': [0.9965656277711658, 0.9960370134780647, 0.992930184446491], 'S_relative_errors': [0.1034883028711002, 0.0995602690501457, 0.10839905769144349], 'X_relative_errors': [0.9923515844893517, 0.9915224911234379, 0.9926571668295939], 'Sparsity': [0.5358775510204081, 0.5028326530612245, 0.5475918367346939], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [1.7267876120410333, 1.736269595768081, 1.7282463167707887], 'dual_residual': [1.7267876120410333, 1.736269595768081, 1.7282463167707887], 'times': [1.4301408757455647, 1.432490118779242, 1.4241919238120317]}",1,COMPLETE
69,69,0.988440727440917,0.046447489411836074,2024-05-20 06:43:22.737686,2024-05-20 06:43:24.398704,0 days 00:00:01.661018,0.05974409281892685,0.004721098272972814,1.0324579988046239,0.0034244600587970144,"{'AUC_ROCs': [0.9894086653019886, 0.9906842872617803, 0.9852292297589826], 'S_relative_errors': [0.048694099264258724, 0.04367914150355965, 0.046969227467689834], 'X_relative_errors': [0.8044195169855819, 0.7981169402230006, 0.7952887922400848], 'Sparsity': [0.12725714285714285, 0.13000816326530612, 0.12759183673469388], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [8.438817448213378, 8.120861473760318, 8.783406398655261], 'dual_residual': [8.438817448213378, 8.120861473760318, 8.783406398655261], 'times': [1.4106386289931834, 1.4093108309898525, 1.419903124915436]}",1,COMPLETE
70,70,0.9946651440762692,0.10569702492474785,2024-05-20 06:43:24.436074,2024-05-20 06:43:26.189433,0 days 00:00:01.753359,0.001800743460823574,0.9141475752522302,0.2504864658480335,0.005140507331767676,"{'AUC_ROCs': [0.9964059501744571, 0.9951227842320032, 0.9924666978223474], 'S_relative_errors': [0.1053235075314951, 0.10152167834412963, 0.11024588889861882], 'X_relative_errors': [0.9999148100462724, 0.9998999433734764, 0.9999203720240495], 'Sparsity': [0.887869387755102, 0.8780653061224489, 0.8907265306122449], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [0.18292221131399253, 0.18916681145934752, 0.1804108819463129], 'dual_residual': [0.18292221131399253, 0.18916681145934752, 0.1804108819463129], 'times': [1.435856960248202, 1.4415449497755617, 1.4431272228248417]}",1,COMPLETE
71,71,0.9950419205805104,0.10571839543536903,2024-05-20 06:43:26.223263,2024-05-20 06:43:26.969380,0 days 00:00:00.746117,0.001925628864124133,0.2566631842199464,0.3260541104593471,0.9430920100930279,"{'AUC_ROCs': [0.9962311699413378, 0.9949811411592974, 0.9939134506408961], 'S_relative_errors': [0.10534411708091161, 0.10154501753222463, 0.11026605169297082], 'X_relative_errors': [0.9999999978712516, 0.9999999974561832, 0.9999999975809337], 'Sparsity': [0.9976979591836734, 0.9973142857142857, 0.997534693877551], 'converged': [1, 1, 1], 'iterations': [47, 45, 46], 'primal_residual': [0.0009576029565855524, 0.0009868404950903091, 0.0009958330805464363], 'dual_residual': [0.0009576029565855524, 0.0009868404950903091, 0.0009958330805464363], 'times': [0.4638366971630603, 0.44483395060524344, 0.45389135903678834]}",1,COMPLETE
72,72,0.9652414085548878,inf,2024-05-20 06:43:27.007670,2024-05-20 06:43:28.910907,0 days 00:00:01.903237,0.0010870501643365292,1.736997509673928,72.07100783794505,88.9061807233336,"{'AUC_ROCs': [0.965355350767678, 0.9664734568523252, 0.9638954180446601], 'S_relative_errors': [inf, inf, inf], 'X_relative_errors': [inf, inf, inf], 'Sparsity': [1.0, 1.0, 1.0], 'converged': [0, 0, 0], 'iterations': [150, 150, 150], 'primal_residual': [inf, inf, inf], 'dual_residual': [inf, inf, inf], 'times': [1.5865646586753428, 1.5994105599820614, 1.604171600425616]}",1,COMPLETE
